bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",141,31.93193472,220.3282967,56.95423597,142.3839008,81.26799287,73.44000679,39.46862675,34.31360144,0.06306998
"BMR = 10%: Added, BMR: 0.1",142,49.58377722,165.4664983,56.95423597,224.7807284,99.42580427,440.2788069,95.21081419,33.88964126,0.024407927
"BMR = 10%: Added, BMR: 0.1",143,41.12927896,48.8605268,56.8284453,131.7641371,70.36320331,205.2055452,40.57302422,33.48790436,0.222352338
"BMR = 10%: Added, BMR: 0.1",144,36.28223881,46.77025447,55.41474738,94.10116724,72.61340301,33.07091709,83.80174644,40.80815575,4.785258938
"BMR = 10%: Added, BMR: 0.1",145,36.27279391,34.53672039,49.84445848,73.24516143,48.85226413,93.70260471,50.49231469,34.92866263,4.785258938
"BMR = 10%: Added, BMR: 0.1",146,40.84068425,61.50227541,45.73482517,61.43389916,58.74258567,312.0730786,25.20750594,36.66463263,2.366365059
"BMR = 10%: Added, BMR: 0.1",147,55.14147492,62.70820488,39.08690105,397.2765085,49.89609948,254.5413421,25.20750594,38.46467318,5.632597731
"BMR = 10%: Added, BMR: 0.1",148,44.9799595,44.51661608,38.31062648,319.58537,45.6867437,162.0576866,39.07129299,34.75284633,3.039830569
"BMR = 10%: Added, BMR: 0.1",149,38.34848362,48.86436543,39.2141587,684.4543091,39.33821165,287.0960282,67.08468981,37.55149614,4.775319032
"BMR = 10%: Added, BMR: 0.1",150,46.36356607,65.28391378,39.34387077,375.5701295,36.95107986,347.1013653,42.36469252,34.20993869,1.711195854
"BMR = 10%: Added, BMR: 0.1",151,38.73162117,71.76715771,39.31090821,721.5291099,43.49119385,56.258068,42.3463583,37.4898368,3.842619926
"BMR = 10%: Added, BMR: 0.1",152,36.30378732,70.60596132,39.57487598,590.1782321,45.05127001,402.940822,25.2368984,46.7626605,5.067712145
"BMR = 10%: Added, BMR: 0.1",153,35.90431033,57.06944236,39.26991014,71.72879755,45.29474735,257.7428742,64.40016453,67.15827258,2.483628858
"BMR = 10%: Added, BMR: 0.1",154,34.34878557,83.56241528,39.40066945,100.3417031,42.86455501,356.083451,88.61395346,43.06554355,1.191205334
"BMR = 10%: Added, BMR: 0.1",155,35.08327233,125.8489728,39.21043739,50.62357692,32.80367209,244.532126,36.31756219,40.31917769,3.210597009
"BMR = 10%: Added, BMR: 0.1",156,105.2993536,124.7194915,38.97259162,66.25432681,33.44620607,44.90240922,29.37290172,34.22774137,1.1968289
"BMR = 10%: Added, BMR: 0.1",157,77.59700296,29.04012391,38.3170787,62.38835694,33.38870998,115.7255253,37.30234108,34.73239437,3.699289531
"BMR = 10%: Added, BMR: 0.1",158,55.00659929,86.46137127,38.82119262,54.02100873,32.86309567,202.364173,93.58742812,36.99916248,2.268475282
"BMR = 10%: Added, BMR: 0.1",159,44.68103862,105.2479516,40.70088383,68.5020974,33.72774336,206.8394035,121.86435,90.33069067,0.385670722
"BMR = 10%: Added, BMR: 0.1",160,41.91414617,79.06971795,40.2973925,75.23459974,33.92637364,152.1096058,81.39128619,84.33947464,0.363470512
"BMR = 10%: Added, BMR: 0.1",161,37.15461252,89.86690616,42.15291411,45.45641966,33.85814224,138.9910771,290.8515532,131.5871854,3.585269141
"BMR = 10%: Added, BMR: 0.1",162,35.52629246,65.82966644,39.66891067,77.91646024,33.46480546,123.5916437,29.65736545,51.85824377,5.90734359
"BMR = 10%: Added, BMR: 0.1",163,50.98408254,40.60316761,38.67515926,58.24391154,33.92847526,68.50207776,47.48929223,40.42531448,5.356672767
"BMR = 10%: Added, BMR: 0.1",164,38.9170517,24.25347201,40.0802191,106.1424297,44.03564597,94.51031906,43.28324947,45.86200467,1.300953963
"BMR = 10%: Added, BMR: 0.1",165,59.85474442,24.25347201,39.94371437,66.88950646,42.40796944,106.8205005,43.28324947,39.69629211,2.913553013
