bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",118,3.661565356,2.78108553,2.193957959,1.635860299,2.701377636,1.710544807,1.144840712,1.011344467,0.25787728
"BMR = 10%: Added, BMR: 0.1",119,2.821060359,2.331388671,2.454600515,2.048937697,1.893330649,2.571756592,1.604234031,1.160614367,0.180321379
"BMR = 10%: Added, BMR: 0.1",120,1.937596461,2.174587333,2.443876577,1.654300793,1.912796314,2.624059343,1.789591628,2.168154119,1.246822165
"BMR = 10%: Added, BMR: 0.1",121,2.716205928,2.088172271,1.112489353,1.791797876,2.062393802,2.182646168,2.345189208,1.731041087,0.40445208
"BMR = 10%: Added, BMR: 0.1",122,1.191392658,2.132110045,2.240713424,2.381967793,2.35119544,2.182646168,3.416002417,1.557986762,0.189609285
"BMR = 10%: Added, BMR: 0.1",123,1.596593806,2.450284918,1.938471929,1.087240745,1.769505647,1.773613363,2.823097934,2.627859343,0.100864033
"BMR = 10%: Added, BMR: 0.1",124,1.830468095,2.269941499,2.039171094,1.298334109,2.760829625,1.96911125,2.68510768,1.159085002,0.811547632
"BMR = 10%: Added, BMR: 0.1",125,1.379061116,2.854015545,2.295241836,3.381573054,2.746369346,1.02622219,1.439518226,1.913034925,0.554517395
"BMR = 10%: Added, BMR: 0.1",126,2.065660545,3.139845108,2.414018305,3.017928458,2.428061668,1.618762904,2.119491866,2.316889721,0.297775173
"BMR = 10%: Added, BMR: 0.1",127,1.605834238,3.162633664,2.702969881,2.179084679,2.067396426,1.997559015,1.470440064,2.760308166,1.308383885
"BMR = 10%: Added, BMR: 0.1",128,3.689172697,4.497572856,2.316011056,1.426598367,2.583783862,2.479814844,2.015308676,2.639526904,0.403129487
"BMR = 10%: Added, BMR: 0.1",129,1.559786823,4.476000272,1.742303014,2.330304007,1.867878604,4.073303224,1.501452303,2.204912821,0.325279964
"BMR = 10%: Added, BMR: 0.1",130,2.068714445,6.307940064,1.726781981,1.582118165,2.390053827,3.441109871,2.645295726,2.461395188,3.251942326
"BMR = 10%: Added, BMR: 0.1",131,2.004959553,1.522409663,1.407083641,1.66233466,2.426755334,2.868262891,1.847423797,1.908557598,0.910665227
"BMR = 10%: Added, BMR: 0.1",132,1.403859847,1.547491447,1.857564175,2.275236364,2.202656101,1.207198993,3.071760263,5.387698301,0.316978521
"BMR = 10%: Added, BMR: 0.1",133,2.799467383,1.429367148,3.16113734,2.289609524,2.612104157,1.575428308,3.120679637,4.614756822,24.46937215
"BMR = 10%: Added, BMR: 0.1",134,2.062917635,1.712556889,2.794116314,2.284611105,3.15998475,8.040143148,2.899328199,1.646242323,0.512328453
"BMR = 10%: Added, BMR: 0.1",135,1.930853341,2.196301886,2.794116314,3.794440096,2.307023872,8.004038324,3.393878353,2.163905062,1.048353372
"BMR = 10%: Added, BMR: 0.1",136,4.609580702,2.042563196,2.22908728,1.599769316,2.173376922,1.341105527,1.649698944,1.931855441,0.745125245
"BMR = 10%: Added, BMR: 0.1",137,1.802439075,1.258993225,1.688996286,1.426622415,2.198750022,15.85122,1.715037336,2.605910908,0.334771702
"BMR = 10%: Added, BMR: 0.1",138,1.189665756,1.258993225,1.852037882,1.997691417,1.907473601,1.642720248,2.436157357,2.82484452,0.208434045
"BMR = 10%: Added, BMR: 0.1",139,1.37474734,1.190111229,1.730616763,1.903717899,1.861503453,2.279307085,1.914006551,2.601750909,1.335263824
"BMR = 10%: Added, BMR: 0.1",140,1.391489994,2.104692624,1.709201865,1.139701146,1.560339538,1.846517503,2.204163576,2.295013436,0.337331807
"BMR = 10%: Added, BMR: 0.1",141,1.012096926,1.220820017,2.765750266,1.744915979,1.934041748,1.768444144,1.882401451,1.83813765,0.772454183
"BMR = 10%: Added, BMR: 0.1",142,2.824660733,2.191144493,2.302352269,1.853559968,1.363998175,2.027542904,2.636962884,3.268634129,0.710687231
"BMR = 10%: Added, BMR: 0.1",143,2.117673835,1.981246515,1.443260483,1.432771409,2.671745635,2.12899662,1.86501605,2.450858741,0.093149073
"BMR = 10%: Added, BMR: 0.1",144,1.850473703,2.986875305,2.254671088,1.386841657,1.813509203,2.608953362,5.85766545,5.632496722,4.618783116
"BMR = 10%: Added, BMR: 0.1",145,1.489421311,3.122999504,1.388972199,2.046164351,1.386164703,1.490856279,3.508458717,1.684564963,0.263523259
"BMR = 10%: Added, BMR: 0.1",146,4.056863875,3.563310979,2.041059164,3.063819658,1.719262057,0.953111134,3.284274561,2.143157099,0.263523259
"BMR = 10%: Added, BMR: 0.1",147,1.341478109,1.675206661,2.041059164,1.384526936,2.003741148,1.020864015,2.062886583,2.198242626,0.817295276
"BMR = 10%: Added, BMR: 0.1",148,2.358256893,1.894482842,0.80272434,2.22767864,2.328376699,2.620836485,1.941754245,1.408803828,0.335724986
"BMR = 10%: Added, BMR: 0.1",149,1.387489603,2.365417336,1.879249035,2.189503332,2.752936258,1.977383761,3.950423156,2.82844452,2.923380991
"BMR = 10%: Added, BMR: 0.1",150,30.24489683,3.081666671,1.276834548,1.72857555,1.864442658,1.560522542,1.92455586,1.531773686,1.055837762
"BMR = 10%: Added, BMR: 0.1",151,3.758107025,3.595658278,2.340498336,2.836878531,2.213146321,1.314588557,2.487959038,5.377780935,1.253069142
"BMR = 10%: Added, BMR: 0.1",152,1.51636521,2.69965827,1.894275005,2.627798257,2.514079987,2.537884432,1.411090447,1.465730839,1.517655282
"BMR = 10%: Added, BMR: 0.1",153,2.939991514,3.183047664,1.195281805,3.813195555,2.279994904,4.412678685,1.86065868,3.520359568,1.333392506
"BMR = 10%: Added, BMR: 0.1",154,3.246871143,1.764113688,0.760470507,1.493812062,1.952420464,1.723098138,1.751012164,2.469181827,0.298884129
"BMR = 10%: Added, BMR: 0.1",155,1.697844072,2.440505713,2.497892676,1.373473829,2.388012595,2.025929141,3.234334861,2.590088415,1.687695412
"BMR = 10%: Added, BMR: 0.1",156,1.377450999,1.7616996,1.056478898,1.430928354,2.041220464,2.003209897,2.679837374,1.699603605,0.569426568
"BMR = 10%: Added, BMR: 0.1",157,2.474797538,1.777882167,1.820012171,1.812211129,2.376099608,2.035134911,1.281156737,4.010231785,1.775715618
"BMR = 10%: Added, BMR: 0.1",158,1.842511461,3.349333537,1.147065742,1.290651037,1.578860953,2.247223594,2.187054205,21.24441826,0.138144391
"BMR = 10%: Added, BMR: 0.1",159,1.674728831,1.509724661,1.547753964,1.192477513,1.579016645,2.631667102,1.852726022,17.15323829,4.14473626
"BMR = 10%: Added, BMR: 0.1",160,3.448943871,2.546913391,1.707875316,1.214014154,1.374657203,1.022955947,2.660310413,4.979437957,2.047523918
"BMR = 10%: Added, BMR: 0.1",161,1.398009523,2.048222818,1.834811286,1.59378259,1.700808714,0.986471013,2.215130799,4.82461221,0.227628553
"BMR = 10%: Added, BMR: 0.1",162,1.426473773,1.473736471,2.249900624,1.719633489,1.781260354,0.882634432,1.506216524,3.68930213,8.629034004
"BMR = 10%: Added, BMR: 0.1",163,2.751364563,1.573208252,1.587246564,2.271970781,2.20670701,1.933585293,1.35348988,2.239109952,0.256712196
