bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",194,87.42374791,104.1789437,247.9555031,108.0765907,247.8129743,25.69982862,67.24391652,241.6093477
"BMR = 10%: Added, BMR: 0.1",195,127.0558229,95.2376688,260.3380354,106.2358771,235.1683332,31.41750956,80.04460778,229.116285
"BMR = 10%: Added, BMR: 0.1",196,93.8209487,92.92059203,221.944435,74.07563279,200.071557,31.33984312,77.52919059,231.5285561
"BMR = 10%: Added, BMR: 0.1",197,139.6706751,102.6748487,249.2476903,89.36386732,240.1895869,35.3467395,75.14913891,231.5285561
"BMR = 10%: Added, BMR: 0.1",198,111.3368689,109.4511366,223.7096028,103.6750388,245.7253579,27.84043031,95.75322847,223.3042985
"BMR = 10%: Added, BMR: 0.1",199,207.0736865,104.7789642,191.1077333,144.5840474,274.137614,32.81423862,102.1539991,220.9561171
"BMR = 10%: Added, BMR: 0.1",200,123.7877629,139.0948385,223.3705813,146.8612838,233.4777817,54.77757922,88.82927655,197.40619
"BMR = 10%: Added, BMR: 0.1",201,133.7637532,106.3999562,214.7516876,91.62636644,246.2211606,56.83251376,75.14049519,219.5298422
"BMR = 10%: Added, BMR: 0.1",202,108.182692,105.8201606,249.5644003,98.28613519,281.0573501,16.51879187,90.80694633,208.4621826
"BMR = 10%: Added, BMR: 0.1",203,116.7481442,84.47649763,226.4545224,76.02411264,251.9420682,37.96971768,87.24590332,189.0754036
"BMR = 10%: Added, BMR: 0.1",204,87.93982521,100.7119987,220.244572,116.425061,276.4628907,28.41699711,81.07594495,176.2720338
"BMR = 10%: Added, BMR: 0.1",205,142.4016714,109.9121589,233.5574082,79.38721773,243.0400454,26.63898803,55.39711446,210.0088776
"BMR = 10%: Added, BMR: 0.1",206,108.4604945,113.3897053,226.0224487,81.16720326,247.5388672,35.27653209,55.39711446,210.9262804
"BMR = 10%: Added, BMR: 0.1",207,141.621693,155.3071767,193.4977702,104.3677785,288.8447432,23.82109628,67.49494652,210.0427648
"BMR = 10%: Added, BMR: 0.1",208,119.9505833,133.7141869,179.0327975,71.47652085,192.9530189,23.21889266,102.9434437,264.0733199
"BMR = 10%: Added, BMR: 0.1",209,79.74297647,131.6288563,141.9322347,88.70392563,252.546488,23.27335807,102.9434437,237.6427051
"BMR = 10%: Added, BMR: 0.1",210,81.81399981,144.7160096,209.0014539,127.671703,251.1260982,46.98255489,102.9434437,262.3130609
"BMR = 10%: Added, BMR: 0.1",211,137.9874504,149.0925764,244.3409977,120.7603305,256.0620646,47.90732017,91.07253859,222.3684382
"BMR = 10%: Added, BMR: 0.1",212,89.09100922,151.4924636,198.3367054,73.09524243,304.1899111,31.82703161,44.18514679,205.4110138
"BMR = 10%: Added, BMR: 0.1",213,137.0647294,164.2537948,196.6931253,78.93781013,309.3628984,31.28713535,44.18514679,261.7230125
"BMR = 10%: Added, BMR: 0.1",214,129.6881428,127.8286539,243.1035638,93.23460574,309.3628984,31.04864259,44.18514679,246.6266067
"BMR = 10%: Added, BMR: 0.1",215,94.18024425,141.7026659,228.7773425,73.35952789,255.1238481,40.77062062,44.18514679,265.7964778
"BMR = 10%: Added, BMR: 0.1",216,130.6456424,114.3628376,251.8540383,106.5565662,260.4022316,40.59680185,44.18514679,171.2030688
"BMR = 10%: Added, BMR: 0.1",217,126.9981668,129.1984469,250.019323,85.68325161,228.8183313,39.54658797,44.18514679,246.5378219
"BMR = 10%: Added, BMR: 0.1",218,141.7616422,107.1584015,262.5446706,93.55840287,249.7940607,33.28742738,44.18514679,220.648314
"BMR = 10%: Added, BMR: 0.1",219,149.5861023,126.2303721,237.8933447,93.16892121,256.240525,28.66032766,44.18514679,204.8113061
"BMR = 10%: Added, BMR: 0.1",220,158.1298926,108.8968154,276.4708244,104.6669114,260.8213643,34.16342649,70.84392082,210.6529429
"BMR = 10%: Added, BMR: 0.1",221,104.6233001,144.4928735,239.5261906,90.94386348,233.1827076,41.26239543,70.84392082,212.8680625
"BMR = 10%: Added, BMR: 0.1",222,128.029247,131.3541846,273.6847735,128.0670863,230.5147181,33.79191832,79.33982466,177.7955479
"BMR = 10%: Added, BMR: 0.1",223,123.7943341,139.9382743,287.6286974,67.74279113,243.9370608,28.52725099,77.54662543,228.6996613
"BMR = 10%: Added, BMR: 0.1",224,143.0466838,135.3359588,205.1779489,65.57395588,206.8663955,39.56027453,91.48827414,139.6654216
"BMR = 10%: Added, BMR: 0.1",225,81.14848241,121.4292739,208.5987725,65.57395588,237.4294565,26.98397011,77.84069337,238.7220037
"BMR = 10%: Added, BMR: 0.1",226,121.2471466,151.403192,253.0674328,99.42011874,249.582869,38.14565599,88.20753088,241.7544537
"BMR = 10%: Added, BMR: 0.1",227,117.4622005,161.4877864,260.4560511,86.84066857,206.6374987,47.4468203,96.33615619,254.7989518
"BMR = 10%: Added, BMR: 0.1",228,101.8321985,113.493171,253.9888574,119.9695678,248.1150696,61.25584867,85.18149625,231.8350092
"BMR = 10%: Added, BMR: 0.1",229,153.2452819,86.66105715,264.1521449,107.8334189,264.2015104,72.0862809,88.65665189,189.3906691
"BMR = 10%: Added, BMR: 0.1",230,142.3101248,95.25191048,240.5026713,135.4318348,231.050913,18.49963446,88.65665189,224.5856066
"BMR = 10%: Added, BMR: 0.1",231,107.61487,86.00746832,179.0699093,93.61585906,220.2577541,20.31147113,67.46301236,236.6854666
"BMR = 10%: Added, BMR: 0.1",232,109.1602886,123.878328,249.4874733,93.61585906,161.9897074,28.06573422,75.30128443,176.3879122
"BMR = 10%: Added, BMR: 0.1",233,140.3390232,128.7881217,245.6895257,75.07316136,205.8354939,28.84830029,75.30128443,210.0144111
"BMR = 10%: Added, BMR: 0.1",234,141.2688813,118.7836939,211.8234698,120.120347,168.6189788,22.83110185,104.5496625,238.7976702
"BMR = 10%: Added, BMR: 0.1",235,91.77975529,85.9225951,187.0633306,101.2911145,204.61451,32.9957556,95.69605561,272.6875052
"BMR = 10%: Added, BMR: 0.1",236,143.7504704,110.1333507,209.2565228,89.36192924,242.640864,30.43590364,45.21408214,239.917946
"BMR = 10%: Added, BMR: 0.1",237,118.2022358,172.7099942,202.963118,95.1062148,235.6936904,23.76469076,76.20583474,178.2038228
"BMR = 10%: Added, BMR: 0.1",238,145.9874346,146.9200243,242.0897413,96.52913344,247.799971,24.09120892,64.71656398,247.7384915
"BMR = 10%: Added, BMR: 0.1",239,117.4483633,119.4269954,249.5792448,98.61009029,226.2933637,35.67444628,86.17227433,222.4814896
"BMR = 10%: Added, BMR: 0.1",240,135.386165,109.5025173,272.9112044,115.5474317,225.0143941,28.80037775,83.68901083,229.4026885
"BMR = 10%: Added, BMR: 0.1",241,112.5614717,131.0534996,245.9371683,99.46302164,231.4887243,37.82689046,94.67901258,235.4896128
"BMR = 10%: Added, BMR: 0.1",242,81.86585438,128.8495381,285.3721134,83.3183839,199.3595973,35.28308607,93.53753433,189.5307993
"BMR = 10%: Added, BMR: 0.1",243,110.6271763,130.2686319,206.7064659,113.7049465,212.34687,31.95736067,96.07671421,230.0170344
"BMR = 10%: Added, BMR: 0.1",244,142.6604624,130.2686319,286.8381232,116.0201164,221.0269259,25.40841268,75.51561671,219.3143455
"BMR = 10%: Added, BMR: 0.1",245,93.36168996,134.7531634,257.0629773,128.7570549,203.4070548,33.22023063,93.29087775,241.1077884
"BMR = 10%: Added, BMR: 0.1",246,149.7608886,153.8337334,263.9743758,106.7564394,228.1411155,31.03040062,54.43786269,238.3147212
"BMR = 10%: Added, BMR: 0.1",247,97.04050433,141.7493575,218.752503,105.5657687,214.4784553,40.47955708,54.43786269,181.016235
"BMR = 10%: Added, BMR: 0.1",248,139.1323193,101.4897622,229.0254055,105.5185068,205.7994922,39.00835616,96.58565349,226.3672412
"BMR = 10%: Added, BMR: 0.1",249,121.231424,115.1679394,237.187092,72.869124,237.1891386,47.81876497,91.47755681,254.2660872
"BMR = 10%: Added, BMR: 0.1",250,106.1145516,81.15277442,268.0709077,96.66931657,209.6384488,35.93510262,93.2252252,277.2761028
"BMR = 10%: Added, BMR: 0.1",251,120.3510381,151.2087972,259.9673343,102.6236601,222.5777287,33.9649022,88.97012916,248.3501632
"BMR = 10%: Added, BMR: 0.1",252,116.1845549,99.9931501,233.2883923,98.04854255,214.0707535,33.66635582,96.62832094,223.9211122
"BMR = 10%: Added, BMR: 0.1",253,113.1629007,114.8936251,246.5083816,91.79738499,270.7507929,29.69833681,39.1014169,206.9138479
"BMR = 10%: Added, BMR: 0.1",254,112.916592,137.0584807,247.4968274,74.88589535,258.2217551,30.17185714,76.72396499,228.1021959
"BMR = 10%: Added, BMR: 0.1",255,101.9814086,137.0584807,180.5524702,89.12702699,210.3517676,29.73795923,106.3574889,224.1707092
"BMR = 10%: Added, BMR: 0.1",256,169.8416545,144.3376688,209.0321846,110.2531017,256.3446489,52.56467448,87.04099315,197.0043771
"BMR = 10%: Added, BMR: 0.1",257,138.0606467,126.0137686,253.9336263,110.2531017,204.1305913,27.6154949,105.2782305,240.4844648
"BMR = 10%: Added, BMR: 0.1",258,127.8254092,112.1611236,262.8208084,80.65523363,215.3867348,31.88117237,99.5506152,184.9621062
"BMR = 10%: Added, BMR: 0.1",259,128.9249689,105.5538388,206.9761755,127.5137478,235.831342,23.83095275,90.59859827,247.5770029
"BMR = 10%: Added, BMR: 0.1",260,164.9359347,104.9139478,201.3926574,121.1776274,249.9452671,29.39113081,76.32057218,252.1281278
"BMR = 10%: Added, BMR: 0.1",261,109.5482175,122.6777525,237.8016932,120.0347731,210.7428413,29.38016637,94.88177465,272.464852
"BMR = 10%: Added, BMR: 0.1",262,172.539854,135.2426746,216.2954399,146.5962368,219.1777894,45.85497453,89.43926968,246.6858884
"BMR = 10%: Added, BMR: 0.1",263,125.3864877,109.3665127,226.2364029,135.8891572,277.7202672,41.71542761,59.5486941,216.603017
"BMR = 10%: Added, BMR: 0.1",264,123.1256673,112.8961469,213.0165188,114.8353824,277.7202672,48.27402569,107.5789866,266.1115802
"BMR = 10%: Added, BMR: 0.1",265,162.3495808,129.4292479,240.8647631,131.3288745,265.5235395,48.27402569,86.02439756,249.7807603
"BMR = 10%: Added, BMR: 0.1",266,119.8357551,135.7274964,213.3236686,124.032241,272.2126273,48.56862821,73.29551476,246.3854829
"BMR = 10%: Added, BMR: 0.1",267,117.3400194,135.7274964,181.3074095,80.32230591,282.7211373,44.04693213,91.07649856,235.0546016
"BMR = 10%: Added, BMR: 0.1",268,142.9989397,154.677455,206.6482507,108.6672393,256.3386538,36.37877527,73.58800564,256.0397733
"BMR = 10%: Added, BMR: 0.1",269,175.1210347,143.1367509,236.5820797,97.88142289,248.3259563,25.77057465,78.73085584,248.7027103
"BMR = 10%: Added, BMR: 0.1",270,112.7173325,138.474626,266.5000649,83.2034685,255.8907722,39.53170642,88.07068104,228.4783202
"BMR = 10%: Added, BMR: 0.1",271,121.883427,121.8735689,251.8150911,124.5583485,255.8907722,41.88512044,96.20737214,218.3980279
"BMR = 10%: Added, BMR: 0.1",272,109.3912114,79.23287484,220.0849349,79.42171195,246.8750466,34.54465493,75.07838204,175.0468138
"BMR = 10%: Added, BMR: 0.1",273,119.5495242,140.3258262,229.4194152,75.56595833,277.3678974,35.07386761,90.01158531,210.4228992
"BMR = 10%: Added, BMR: 0.1",274,79.66638916,119.1840889,268.8875568,86.05927122,275.1212642,34.5084932,116.3828034,202.6848401
"BMR = 10%: Added, BMR: 0.1",275,178.0279574,113.9071649,236.7573017,133.0989478,235.2960789,30.79006812,84.31506182,222.3976481
"BMR = 10%: Added, BMR: 0.1",276,169.4425108,152.6996819,224.5659217,121.9921352,196.6993507,25.67391531,95.09795621,216.5376256
"BMR = 10%: Added, BMR: 0.1",277,119.5784789,129.8410593,228.3065857,133.0200998,267.7266168,25.59194362,101.9079741,262.1251843
"BMR = 10%: Added, BMR: 0.1",278,120.3730881,90.53688978,261.8423373,110.8987876,236.0179575,26.33414442,94.11455155,261.7410454
"BMR = 10%: Added, BMR: 0.1",279,110.4930942,142.4949398,232.1906264,104.6722329,227.9869083,43.381627,87.98108105,218.162747
"BMR = 10%: Added, BMR: 0.1",280,147.4633052,139.4348153,269.1914558,96.16951452,220.2095457,39.85148099,114.036223,221.5887342
"BMR = 10%: Added, BMR: 0.1",281,152.5894996,73.68173661,259.7963197,81.92468658,189.3406705,30.33676628,96.67067557,236.9703669
"BMR = 10%: Added, BMR: 0.1",282,131.4120858,109.4652705,253.2558127,111.415954,226.3308408,29.51484437,88.12557387,227.0784084
"BMR = 10%: Added, BMR: 0.1",283,115.5482593,82.67648738,267.7695112,128.6331066,176.9282468,35.40390957,106.8444259,197.9176568
"BMR = 10%: Added, BMR: 0.1",284,90.91021965,117.5594439,236.6500445,88.1613936,181.5384629,37.38546051,122.6750842,233.6941467
"BMR = 10%: Added, BMR: 0.1",285,115.6417911,111.5601979,243.4631831,69.47987174,212.6150554,22.7658514,46.26612874,260.785989
"BMR = 10%: Added, BMR: 0.1",286,167.7812896,103.079373,244.1629196,69.13314009,173.9353008,52.72394045,111.0940017,243.505577
"BMR = 10%: Added, BMR: 0.1",287,91.54515921,86.01340502,266.9373316,103.7482447,257.4353992,49.03796952,101.5094806,235.835542
"BMR = 10%: Added, BMR: 0.1",288,143.0027072,75.14108548,263.6919097,88.53175951,203.971931,43.85699545,87.97503637,210.4614457
"BMR = 10%: Added, BMR: 0.1",289,118.1121818,126.0230098,235.1500423,112.6379629,221.9207451,45.6701523,54.14312907,241.9093807
"BMR = 10%: Added, BMR: 0.1",290,127.9444484,107.3861388,204.4011056,116.0517325,248.3049928,36.12373613,54.14312907,236.9393446
"BMR = 10%: Added, BMR: 0.1",291,123.3225494,115.502644,197.5139447,117.2910615,233.7257971,30.66955445,104.5832081,208.3268775
"BMR = 10%: Added, BMR: 0.1",292,131.5230533,82.7127401,236.0751639,92.06663183,223.3507355,31.33703413,45.30517821,187.6459943
"BMR = 10%: Added, BMR: 0.1",293,126.0876526,80.81961657,279.8303237,85.09848185,216.7615634,35.55804549,79.54205596,181.6641798
"BMR = 10%: Added, BMR: 0.1",294,140.3665672,111.7381296,264.0937857,101.8610108,209.0393802,29.30637267,76.5875721,214.2754379
"BMR = 10%: Added, BMR: 0.1",295,112.6649569,128.6759032,230.8629813,104.9180962,258.0455589,23.40899338,80.76860572,242.8625445
"BMR = 10%: Added, BMR: 0.1",296,111.541504,105.254796,241.4680615,81.91524801,222.1873399,25.04490906,59.82315109,252.5294557
"BMR = 10%: Added, BMR: 0.1",297,148.6481541,129.1512468,245.0061128,113.44864,265.9097638,20.27496623,95.02325655,252.5294557
"BMR = 10%: Added, BMR: 0.1",298,118.6909291,112.8900707,217.4472787,94.14599169,245.904203,30.94437263,67.87509314,239.6341383
"BMR = 10%: Added, BMR: 0.1",299,163.9752943,91.49014489,207.8142053,70.25143885,278.0141391,29.90961444,79.60163242,259.4415278
"BMR = 10%: Added, BMR: 0.1",300,71.19547844,98.01968821,249.4306486,85.71651122,246.3103538,33.95317777,68.66824722,270.5226295
"BMR = 10%: Added, BMR: 0.1",301,105.8700836,134.6316534,245.7006069,121.601887,278.4670625,22.28697869,80.8747948,245.0516077
"BMR = 10%: Added, BMR: 0.1",302,105.0835678,150.865294,264.6367816,78.5019182,244.3906176,24.51138302,74.24023758,246.2558863
"BMR = 10%: Added, BMR: 0.1",303,155.6244975,105.3116835,233.5577742,90.54207991,297.2044848,43.06248837,67.70707795,247.2043645
"BMR = 10%: Added, BMR: 0.1",304,126.9978011,158.1298926,204.0016908,80.52925083,266.493368,36.02018271,60.34051118,268.1772555
"BMR = 10%: Added, BMR: 0.1",305,149.9258424,87.96291728,179.6190747,85.20779996,265.4718661,28.77747033,89.21263026,220.8286789
"BMR = 10%: Added, BMR: 0.1",306,132.3491597,87.96291728,192.3664875,101.1414612,268.599403,35.21473661,78.22955906,203.4764109
"BMR = 10%: Added, BMR: 0.1",307,153.3158165,120.7050116,182.8864434,91.9597737,284.656142,57.36620131,112.7681583,259.4887651
"BMR = 10%: Added, BMR: 0.1",308,102.9888187,124.6108706,219.7795276,97.62523329,266.5139978,46.67836661,97.74971577,233.5544586
"BMR = 10%: Added, BMR: 0.1",309,131.7348065,112.8712039,204.4357167,87.16475497,266.5139978,40.02354403,84.41028325,172.8394728
"BMR = 10%: Added, BMR: 0.1",310,118.3163986,146.4761139,188.5706189,105.8790531,278.4695205,37.59574983,54.7728691,215.1016845
"BMR = 10%: Added, BMR: 0.1",311,108.2728135,156.410469,228.3372925,112.6013396,271.6985029,36.26557029,68.59118469,188.7240842
"BMR = 10%: Added, BMR: 0.1",312,97.55143408,156.410469,195.7473858,107.7827377,271.3260788,34.26873202,67.05712867,199.8045504
"BMR = 10%: Added, BMR: 0.1",313,138.7475428,183.2768208,154.5035477,98.3749179,260.9430718,31.88161748,77.18979387,230.2362147
"BMR = 10%: Added, BMR: 0.1",314,77.19506979,162.4285359,271.0604772,87.34255872,260.9430718,29.04729435,79.22259955,247.8712452
"BMR = 10%: Added, BMR: 0.1",315,124.5044818,158.8704545,254.8548346,100.4973846,260.9430718,30.58757335,90.97381878,260.7375495
"BMR = 10%: Added, BMR: 0.1",316,137.2389876,135.7591712,249.1669942,99.27424993,287.3721762,33.9906905,118.3273406,274.0289873
"BMR = 10%: Added, BMR: 0.1",317,122.0193172,127.80214,250.6866474,93.58724149,287.3721762,32.46723262,118.3273406,246.1723585
"BMR = 10%: Added, BMR: 0.1",318,114.482142,194.9344346,216.0051854,119.6287214,287.3721762,26.77365252,61.91080876,238.3241851
"BMR = 10%: Added, BMR: 0.1",319,152.4962648,103.9885174,239.3886906,82.8355788,287.3721762,28.04429358,97.41277489,259.273946
"BMR = 10%: Added, BMR: 0.1",320,98.68463433,154.6903233,232.5999381,132.2661741,287.3721762,21.54460185,99.97039367,233.3590242
"BMR = 10%: Added, BMR: 0.1",321,146.2930551,142.3720664,168.0809922,95.82144231,287.3721762,32.03885584,76.91444303,221.8716198
"BMR = 10%: Added, BMR: 0.1",322,130.9587703,103.7500987,200.1830137,139.2732392,287.3721762,30.75093026,76.91444303,253.7061644
"BMR = 10%: Added, BMR: 0.1",323,171.0223294,142.7301498,252.2249532,102.4547421,287.3721762,27.49818639,99.05333045,186.4509449
"BMR = 10%: Added, BMR: 0.1",324,153.7579629,135.056719,203.96793,147.1156332,287.3721762,27.25397847,43.4485484,166.8076274
"BMR = 10%: Added, BMR: 0.1",325,147.6340496,142.0816152,281.7721434,103.4408734,250.3692576,27.71963182,43.4485484,185.3949935
"BMR = 10%: Added, BMR: 0.1",326,97.21417006,171.2802216,218.9578033,121.7886147,273.7512562,31.30185977,102.2300664,184.4514182
"BMR = 10%: Added, BMR: 0.1",327,94.68745812,158.1022444,250.724121,85.02334142,258.7665094,32.13522769,94.85330434,227.8623308
"BMR = 10%: Added, BMR: 0.1",328,124.4556875,138.4334289,252.0663785,129.9773501,285.3864065,39.49913247,81.59373486,247.7135663
"BMR = 10%: Added, BMR: 0.1",329,68.61883759,114.2003199,242.8273256,89.70582609,289.1910717,35.27338709,75.34979777,263.7818485
"BMR = 10%: Added, BMR: 0.1",330,130.0344166,114.2003199,262.5779736,89.89277494,246.4233865,39.50027072,89.78917041,281.1910815
"BMR = 10%: Added, BMR: 0.1",331,80.92082311,139.0616968,228.8071589,78.24016617,261.2503392,44.39358547,101.8302277,270.7106531
"BMR = 10%: Added, BMR: 0.1",332,125.324123,127.8071999,211.981819,88.16665396,218.0392373,34.13924958,88.78486198,270.7106531
"BMR = 10%: Added, BMR: 0.1",333,124.5378172,110.9861684,223.5301227,86.22732789,266.7763415,25.83770436,96.7455297,270.7106531
"BMR = 10%: Added, BMR: 0.1",334,131.9379857,127.4940005,260.4434582,76.20852519,226.5436861,25.67429286,93.42588107,272.8971333
"BMR = 10%: Added, BMR: 0.1",335,128.2342183,98.67024512,230.1651837,86.94723284,183.7164797,32.72040494,47.56710942,272.8971333
"BMR = 10%: Added, BMR: 0.1",336,136.3777923,142.3469024,240.8563014,86.06731931,206.2271851,34.35108701,71.82927493,263.3845015
"BMR = 10%: Added, BMR: 0.1",337,187.3247266,148.0501414,205.8469236,118.378616,224.1508133,31.3474154,68.5629348,212.7545111
"BMR = 10%: Added, BMR: 0.1",338,86.0736557,135.5193818,230.5345538,79.9574723,197.4071737,26.67546338,75.23192268,227.900431
"BMR = 10%: Added, BMR: 0.1",339,180.8529449,102.5834619,219.0732731,107.3339891,202.0865763,43.72745258,67.98631677,166.7930327
"BMR = 10%: Added, BMR: 0.1",340,79.77623717,102.9832542,255.071881,93.36800709,193.2532541,50.50819774,80.95340903,203.5708941
"BMR = 10%: Added, BMR: 0.1",341,107.5404297,134.7263853,239.5008843,78.75335562,173.8266363,45.77148974,72.62065071,206.7280142
"BMR = 10%: Added, BMR: 0.1",342,104.1830693,112.0450637,214.8863188,88.14079814,205.487693,41.92380726,61.44819937,212.4634304
"BMR = 10%: Added, BMR: 0.1",343,99.23524297,112.0450637,269.183615,69.25881608,208.7754454,36.18721636,111.6467374,212.7369857
"BMR = 10%: Added, BMR: 0.1",344,131.9666538,110.5853494,208.5039198,128.247502,179.4600186,21.5923651,72.2218262,226.8340154
"BMR = 10%: Added, BMR: 0.1",345,84.51547554,139.2524118,257.5573899,114.2594233,216.3090711,51.22940622,78.65782866,187.4114518
"BMR = 10%: Added, BMR: 0.1",346,104.7830438,139.6631284,226.7057932,127.5157143,212.5202512,51.06487738,73.90398351,203.995441
"BMR = 10%: Added, BMR: 0.1",347,126.0090654,123.3035504,227.3747316,120.0351885,279.4432347,49.67108881,64.23647709,198.450799
"BMR = 10%: Added, BMR: 0.1",348,181.2428018,131.9691392,236.9896237,117.6843651,278.2734519,57.68529037,80.28105125,162.6994864
"BMR = 10%: Added, BMR: 0.1",349,163.5406365,133.1955884,200.3270762,86.48177757,254.8862712,38.74884513,80.28105125,207.2361524
"BMR = 10%: Added, BMR: 0.1",350,131.8343539,138.9273568,236.4158068,119.0089403,261.0285225,30.20924988,84.38612575,274.3740461
"BMR = 10%: Added, BMR: 0.1",351,141.3227576,132.6469713,237.6044104,94.79037111,290.9252578,28.89384014,90.91937635,249.2825696
"BMR = 10%: Added, BMR: 0.1",352,79.94990002,147.0469321,191.7354884,86.33891153,250.0411832,28.0927566,102.0130357,270.5435022
