bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",108,71.45953264,70.60463606,105.8271687,42.62508319,123.2061294,102.2488094,51.42893113,90.97612032,127.416215
"BMR = 10%: Added, BMR: 0.1",109,101.2343519,66.34536918,118.7272334,117.8598365,128.0901846,82.10939464,56.66095837,115.4699151,51.38554798
"BMR = 10%: Added, BMR: 0.1",110,75.75879393,72.58856438,143.5996455,111.5654705,124.2978459,63.77848203,48.14268094,47.73963963,169.6297823
"BMR = 10%: Added, BMR: 0.1",111,100.3598061,70.22344421,135.0928724,74.02357233,108.7308749,33.81285089,58.51619139,108.3144048,36.72853871
"BMR = 10%: Added, BMR: 0.1",112,125.9465104,97.42731833,190.9781479,86.86358424,143.4187859,46.76940136,50.37243394,72.67244065,51.51734666
"BMR = 10%: Added, BMR: 0.1",113,110.94238,64.66783052,101.1437013,88.89435317,85.65786907,55.9404263,46.03931534,57.74229145,15.27518885
"BMR = 10%: Added, BMR: 0.1",114,86.76652369,83.92199328,55.72512835,77.13552451,125.6510974,77.00960262,56.80774467,91.22713444,755.9097876
"BMR = 10%: Added, BMR: 0.1",115,81.64330405,96.37718011,91.50765723,51.86912952,98.77674982,65.27531831,26.51841698,68.58328253,151.1152663
"BMR = 10%: Added, BMR: 0.1",116,77.55025095,99.39591714,101.7256761,51.58405686,135.333339,36.51094989,48.77069126,78.45399679,32.6856736
"BMR = 10%: Added, BMR: 0.1",117,91.60285244,98.40273521,108.0361231,84.58359223,143.6922985,42.30170094,43.60167072,91.68084292,234.5505462
"BMR = 10%: Added, BMR: 0.1",118,115.855329,77.48249199,131.2880027,78.26157318,101.4690885,29.86010622,38.31340366,81.78329017,37.00717079
"BMR = 10%: Added, BMR: 0.1",119,145.2906852,88.88180977,109.0332609,90.01229553,49.38323454,33.14420636,83.97781969,85.96860229,24.00977591
"BMR = 10%: Added, BMR: 0.1",120,153.3683046,62.68299856,131.1374127,82.38890247,116.2932596,129.4276866,53.48910205,45.7652965,37.54542234
"BMR = 10%: Added, BMR: 0.1",121,71.6248875,63.29493786,111.3121517,60.89650535,144.0610159,64.36892834,57.92630343,73.23428108,91.89292654
"BMR = 10%: Added, BMR: 0.1",122,82.56359618,69.80575876,101.7256761,75.8472242,137.2956308,63.85860795,48.77069126,109.780809,96.27491436
"BMR = 10%: Added, BMR: 0.1",123,66.72818886,72.51275608,104.0532306,89.14895596,161.4481625,39.2166961,42.67734701,104.4774592,6.218879232
"BMR = 10%: Added, BMR: 0.1",124,67.91047515,80.92640793,89.21671823,145.1155929,105.5339763,39.16657528,78.14597105,73.91475349,73.08928143
"BMR = 10%: Added, BMR: 0.1",125,98.4907919,66.71184513,137.5302901,52.78076748,128.5550996,68.91916608,53.57001964,91.09800321,16.78474433
"BMR = 10%: Added, BMR: 0.1",126,76.64820191,99.96565675,171.3460485,122.4005169,119.7450167,65.09199134,39.12508435,23.96358,39.87673619
"BMR = 10%: Added, BMR: 0.1",127,135.8568683,56.61627516,131.697921,131.3748113,96.70124935,16.05767479,62.61762511,55.57755143,16.7624619
"BMR = 10%: Added, BMR: 0.1",128,97.37356461,71.82948548,51.72956734,109.9135753,100.5061323,58.00371009,41.39760352,102.0923405,103.9899531
"BMR = 10%: Added, BMR: 0.1",129,66.89710554,77.42925885,117.3446891,48.97888269,105.6246119,26.4042339,34.81463546,69.66963495,17.54142446
"BMR = 10%: Added, BMR: 0.1",130,81.22723014,135.8452268,40.44378689,58.11110674,128.2502574,105.0167973,40.53880214,81.91800288,32.46538494
"BMR = 10%: Added, BMR: 0.1",131,75.57530608,140.3198448,78.33887467,59.15189016,125.3951781,15.16806522,106.1897919,102.759138,59.36754474
"BMR = 10%: Added, BMR: 0.1",132,66.78876212,138.9183617,119.5417813,49.95420961,127.0156102,289.6170814,51.61491696,95.02572623,95.96116633
"BMR = 10%: Added, BMR: 0.1",133,84.60377873,109.5397795,108.9089585,132.191229,679.623788,39.83733998,56.03702425,70.17547643,59.02786684
"BMR = 10%: Added, BMR: 0.1",134,84.59753801,45.23032491,87.92521183,57.08321536,164.30144,79.19890066,54.07442386,100.7882738,17.03277516
