bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,149,12.5500852,11.01849621,52.54415642,1.614993884,1.72133286,700.789639,39.8895989,16.19041109
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,150,14.25935188,7.880034367,54.50091592,1.149400522,1.895409326,670.7602217,39.09586206,40.02932986
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,151,12.84057522,7.770223169,52.20693665,0.894422101,2.149603279,752.749257,46.47158196,10.48790889
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,152,14.29418078,7.538611609,54.0778032,0.433004289,1.164397262,712.8536699,52.91319274,10.68804621
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,153,9.219779235,20.97522831,59.06242981,0.290242038,2.774319328,727.8808718,50.38137351,8.199155939
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,154,15.38835921,8.094491159,58.55115322,0.204474729,4.627609369,758.8465737,53.07487487,15.68522407
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,155,21.28474721,14.19919315,60.28484014,0.20636895,4.627609369,940.5631448,54.06804675,13.0161311
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,156,15.15868433,14.16911962,60.28484014,0.140608432,4.627609369,576.2493331,57.86806037,11.43277109
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,157,13.98175236,15.58995472,59.98337205,0.117920608,4.627609369,489.7501719,58.73217619,16.6925134
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,158,10.88569686,14.3625857,59.98337205,0.095550879,4.743160521,456.1275155,58.88209314,7.839766834
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,159,18.89027768,9.233962429,58.71027099,0.095550879,4.822238535,633.7924129,57.85754013,10.09993149
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,160,15.26606581,37.91449899,56.84845113,0.725802873,5.007410544,691.5990266,62.07670564,8.868536836
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,161,15.5854983,49.15458992,58.05152895,0.352747782,4.726146163,357.0547117,61.94274019,17.67070593
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,162,19.74779671,10.18731298,58.05152895,0.338391492,2.50445283,385.0118663,56.37989942,8.183373408
