model,index,a,b,c,g
Logistic,12697,-3.1195,31.5928,,
Logistic,12698,-2.97405,34.803,,
Logistic,12699,-3.61444,39.6145,,
Logistic,12700,-3.61444,39.6145,,
Logistic,12701,-3.6965,36.8834,,
Logistic,12702,-3.49899,39.5274,,
Logistic,12703,-3.49899,39.5274,,
Logistic,12704,-3.45655,37.6978,,
Logistic,12705,-3.447,37.4352,,
Logistic,12706,-3.17913,35.3951,,
Logistic,12707,-2.44914,27.549,,
Logistic,12708,-2.69345,24.6151,,
Logistic,12709,-2.60145,24.2703,,
Logistic,12710,-2.38387,24.9602,,
Logistic,12711,-2.82159,26.3845,,
Logistic,12712,-2.9671,30.7091,,
Logistic,12713,-2.74655,36.0428,,
Logistic,12714,-2.79628,37.6056,,
Logistic,12715,-1.17649,19.2743,,
Logistic,12716,-1.49018,17.3602,,
Logistic,12717,-1.1783,17.4417,,
Logistic,12718,-1.47811,18.0416,,
Logistic,12719,-1.35984,16.952,,
Logistic,12720,-1.39932,17.1733,,
Logistic,12721,-1.74552,16.2848,,
Logistic,12722,-2.15765,29.0774,,
Logistic,12723,-2.56082,27.4106,,
Logistic,12724,-2.96194,32.3906,,
Logistic,12725,-1.47177,20.7905,,
Logistic,12726,-2.60687,25.8825,,
Logistic,12727,-2.79044,28.4577,,
Logistic,12728,-2.8074,25.1071,,
Logistic,12729,-2.82237,25.055,,
Logistic,12730,-2.06478,28.6403,,
Logistic,12731,-2.81706,31.5179,,
Logistic,12732,-2.67266,33.1189,,
Logistic,12733,-2.50095,30.6049,,
Logistic,12734,-2.98896,27.8588,,
Logistic,12735,-1.96117,28.3157,,
Logistic,12736,-2.86266,32.1878,,
Logistic,12737,-2.97828,34.0284,,
Logistic,12738,-2.93574,35.5311,,
Logistic,12739,-2.5646,26.9498,,
Logistic,12740,-2.24875,29.4338,,
Logistic,12741,-2.85509,30.5036,,
Logistic,12742,-2.99129,29.311,,
Logistic,12743,-2.33063,26.6598,,
Logistic,12744,-2.18714,21.0245,,
Logistic,12745,-2.19763,18.6083,,
Logistic,12746,-0.964295,18.2314,,
Logistic,12747,-1.38568,21.0402,,
Logistic,12748,-1.33753,20.9124,,
Logistic,12749,-1.74538,17.4784,,
Logistic,12750,-1.4091,24.9845,,
Logistic,12751,-1.46634,25.0641,,
Logistic,12752,-1.52148,25.0131,,
Logistic,12753,-1.48153,25.673,,
Logistic,12754,-2.78175,23.906,,
Logistic,12755,-2.49669,24.3612,,
Logistic,12756,-2.07861,33.4909,,
Logistic,12757,-2.10515,18.0965,,
Logistic,12758,-2.23159,18.0698,,
Logistic,12759,-2.43601,20.918,,
Logistic,12760,-2.69027,20.7598,,
Logistic,12761,-2.4927,20.8903,,
Logistic,12762,-1.66565,19.5822,,
Logistic,12763,-1.50345,20.2184,,
Logistic,12764,-3.3301,32.0907,,
Logistic,12765,-3.73103,30.144,,
Logistic,12766,-2.10344,31.5404,,
Logistic,12767,-2.79543,31.5175,,
Logistic,12768,-2.1555,27.431,,
Logistic,12769,-2.21671,26.5647,,
Logistic,12770,-1.61689,23.8616,,
Logistic,12771,-1.66513,22.8808,,
Logistic,12772,-1.60451,22.0791,,
Logistic,12773,-2.65481,27.1101,,
Logistic,12774,-2.65169,27.1299,,
Logistic,12775,-2.29272,24.6085,,
Logistic,12776,-1.92877,28.0544,,
Logistic,12777,-2.73995,23.1105,,
Logistic,12778,-3.01452,24.9467,,
Logistic,12779,-3.00616,24.7263,,
Logistic,12780,-2.59495,24.167,,
Logistic,12781,-2.53942,24.5481,,
Logistic,12782,-2.05072,34.9926,,
Logistic,12783,-3.33311,36.4237,,
Logistic,12784,-3.56718,36.0714,,
Logistic,12785,-3.03951,37.7966,,
Logistic,12786,-3.28277,36.2508,,
Logistic,12787,-3.24134,30.326,,
Logistic,12788,-1.63489,25.2356,,
Logistic,12789,-2.44588,27.7296,,
Logistic,12790,-2.43389,27.7902,,
Logistic,12791,-1.98395,21.4617,,
Logistic,12792,-2.61117,24.1882,,
Logistic,12793,-2.30888,22.0082,,
Logistic,12794,-2.06567,29.8271,,
Logistic,12795,-3.23221,33.6359,,
Logistic,12796,-2.39197,30.572,,
Logistic,12797,-3.40396,33.4934,,
Logistic,12798,-3.64613,34.9516,,
Logistic,12799,-3.40678,31.1758,,
Logistic,12800,-3.27218,28.5091,,
Logistic,12801,-3.20932,29.9572,,
Logistic,12802,-3.0777,30.0631,,
Logistic,12803,-2.98465,31.5691,,
Logistic,12804,-2.82961,32.8956,,
Logistic,12805,-2.66107,35.3232,,
Logistic,12806,-2.72297,28.4991,,
Logistic,12807,-3.18104,27.7321,,
Logistic,12808,-3.57595,30.7506,,
Logistic,12809,-3.39796,31.4177,,
Logistic,12810,-3.18885,35.0947,,
Logistic,12811,-3.12461,37.7195,,
Logistic,12812,-2.59971,25.9781,,
Logistic,12813,-2.64695,28.1834,,
Logistic,12814,-3.18764,25.923,,
Logistic,12815,-3.02084,29.4798,,
Logistic,12816,-2.98957,29.5468,,
Logistic,12817,-3.03721,38.952,,
Logistic,12818,-3.11701,32.2304,,
Logistic,12819,-3.28691,30.5098,,
Logistic,12820,-3.15733,29.8405,,
Logistic,12821,-3.26117,30.8384,,
Logistic,12822,-3.45546,27.9564,,
Logistic,12823,-3.58643,35.0911,,
Logistic,12824,-3.60553,34.4006,,
Logistic,12825,-3.21711,37.6675,,
Logistic,12826,-3.19735,38.253,,
Logistic,12827,-1.7571,21.8374,,
Logistic,12828,-3.84452,36.6323,,
Logistic,12829,-3.8605,38.7492,,
Logistic,12830,-3.8108,37.983,,
Logistic,12831,-2.87745,34.9058,,
Logistic,12832,-3.02961,34.8809,,
Logistic,12833,-3.32357,36.4844,,
Logistic,12834,-2.63559,30.4009,,
Logistic,12835,-2.83253,30.5543,,
Logistic,12836,-2.93812,34.8199,,
Logistic,12837,-3.53639,37.2456,,
Logistic,12838,-2.30922,29.0737,,
Logistic,12839,-2.21892,23.1998,,
Logistic,12840,-2.9488,25.2564,,
Logistic,12841,-2.79391,26.3618,,
Logistic,12842,-2.79877,27.0551,,
Logistic,12843,-2.38325,26.3528,,
Logistic,12844,-1.83539,19.5035,,
Logistic,12845,-2.0426,25.452,,
Logistic,12846,-1.91445,24.7648,,
Logistic,12847,-1.42973,23.4885,,
Logistic,12848,-1.60697,20.472,,
Logistic,12849,-2.11562,29.5849,,
Logistic,12850,-2.82205,25.6179,,
Logistic,12851,-2.50988,38.975,,
Logistic,12852,-2.45688,35.166,,
Logistic,12853,-2.56506,36.1633,,
Logistic,12854,-2.74842,27.538,,
Logistic,12855,-3.03098,36.3869,,
Logistic,12856,-1.75901,18.7821,,
Logistic,12857,-1.51613,19.3657,,
Logistic,12858,-1.49999,19.3707,,
Logistic,12859,-1.68279,19.449,,
Logistic,12860,-1.74192,18.2702,,
Logistic,12861,-2.00413,18.8924,,
Logistic,12862,-2.05458,24.0456,,
Logistic,12863,-1.96506,23.6302,,
Logistic,12864,-2.77577,31.2637,,
Logistic,12865,-2.38365,25.7096,,
Logistic,12866,-2.20679,24.6146,,
Logistic,12867,-2.00966,21.2822,,
Logistic,12868,-2.17631,24.134,,
Logistic,12869,-1.40824,16.9943,,
Logistic,12870,-2.08717,17.6697,,
Logistic,12871,-1.50548,20.1179,,
Logistic,12872,-1.40567,20.8789,,
Logistic,12873,-1.06134,16.4146,,
Logistic,12874,-1.44867,13.8527,,
Logistic,12875,-1.74142,11.5322,,
Logistic,12876,-1.71481,13.0489,,
Logistic,12877,-1.72926,12.088,,
Logistic,12878,-1.51883,11.0213,,
Logistic,12879,-1.04095,11.9961,,
Logistic,12880,-1.26844,14.2314,,
Logistic,12881,-1.16617,13.6789,,
Logistic,12882,-1.1742,13.5109,,
Logistic,12883,-2.22963,27.7913,,
Logistic,12884,-2.33575,26.8991,,
Logistic,12885,-2.73238,26.7428,,
Logistic,12886,-3.14123,29.229,,
Logistic,12887,-3.07294,36.3177,,
Logistic,12888,-2.95888,33.3326,,
Logistic,12889,-2.0947,33.456,,
Logistic,12890,-2.55339,30.6515,,
Logistic,12891,-1.6693,24.0888,,
Logistic,12892,-1.87522,24.2383,,
Logistic,12893,-3.06253,31.5773,,
Logistic,12894,-2.85604,34.4684,,
Logistic,12895,-2.37233,26.6867,,
Logistic,12896,-2.93516,26.7617,,
Logistic,12897,-2.51822,26.7159,,
Logistic,12898,-2.3242,24.9569,,
Logistic,12899,-2.39143,24.6606,,
Logistic,12900,-2.49157,24.7804,,
Logistic,12901,-2.4838,24.7878,,
Logistic,12902,-1.75815,20.3991,,
Logistic,12903,-2.31964,27.5917,,
Logistic,12904,-2.30341,24.2429,,
Logistic,12905,-2.68271,30.0944,,
Logistic,12906,-3.24581,30.1451,,
Logistic,12907,-3.18836,30.4969,,
Logistic,12908,-3.07342,29.7746,,
Logistic,12909,-0.772313,16.7829,,
Logistic,12910,-2.22698,18.8524,,
Logistic,12911,-2.21889,25.9227,,
Logistic,12912,-2.26906,26.2288,,
Logistic,12913,-2.309,24.6267,,
Logistic,12914,-2.3967,23.8322,,
Logistic,12915,-2.21336,24.7704,,
Logistic,12916,-2.01858,22.3237,,
Logistic,12917,-1.96178,23.434,,
Logistic,12918,-1.96316,23.4433,,
Logistic,12919,-1.8696,24.1482,,
Logistic,12920,-1.54521,18.7304,,
Logistic,12921,-1.60586,17.6653,,
Logistic,12922,-2.6594,29.2114,,
Logistic,12923,-2.06986,22.0811,,
Logistic,12924,-2.30769,31.2461,,
Logistic,12925,-2.34406,28.2211,,
Logistic,12926,-2.53028,31.6736,,
Logistic,12927,-2.73911,28.4296,,
Logistic,12928,-2.76152,28.3371,,
Logistic,12929,-3.34449,27.3259,,
Logistic,12930,-3.36339,26.6968,,
Logistic,12931,-3.29428,30.2152,,
Logistic,12932,-2.7877,37.5722,,
Logistic,12933,-3.9378,37.0203,,
Logistic,12934,-3.78617,38.7593,,
Logistic,12935,-3.83022,37.5736,,
Logistic,12936,-3.93533,37.2376,,
Logistic,12937,-3.81839,37.3749,,
Logistic,12938,-3.58547,33.3536,,
Logistic,12939,-3.55013,33.2004,,
Logistic,12940,-1.50603,24.9712,,
Logistic,12941,-2.17848,18.4435,,
Logistic,12942,-1.74261,16.0833,,
Logistic,12943,-1.16701,17.4244,,
Logistic,12944,-1.18845,24.9312,,
Logistic,12945,-1.38426,20.9484,,
Logistic,12946,-1.17864,18.9428,,
Logistic,12947,-1.99317,18.1177,,
Logistic,12948,-2.16178,16.0156,,
Logistic,12949,-1.8747,17.0279,,
Logistic,12950,-1.13419,17.2542,,
Logistic,12951,-1.30731,16.9919,,
Logistic,12952,-2.03473,21.7042,,
Logistic,12953,-2.86902,28.4528,,
Logistic,12954,-2.8605,28.5228,,
Logistic,12955,-2.72202,27.0931,,
Logistic,12956,-1.69482,22.4829,,
Logistic,12957,-1.62776,15.9311,,
Logistic,12958,-1.81473,22.4791,,
Logistic,12959,-1.68575,20.1799,,
Logistic,12960,-3.12791,36.9286,,
Logistic,12961,-2.30784,25.2371,,
Logistic,12962,-2.64261,30.7017,,
Logistic,12963,-2.54445,32.0534,,
Logistic,12964,-2.55227,27.8081,,
Logistic,12965,-2.59183,29.8123,,
Logistic,12966,-3.23893,36.4713,,
Logistic,12967,-3.35151,33.5464,,
Logistic,12968,-2.54004,26.7902,,
Logistic,12969,-2.76276,30.8148,,
Logistic,12970,-1.85588,21.5605,,
Logistic,12971,-2.55743,23.7499,,
Logistic,12972,-1.64985,18.1938,,
Logistic,12973,-2.47651,29.2147,,
Logistic,12974,-2.08559,26.9196,,
Logistic,12975,-2.18777,24.5813,,
Logistic,12976,-1.88435,26.5238,,
Logistic,12977,-1.82086,25.7832,,
Logistic,12978,-2.15807,23.6297,,
Logistic,12979,-2.82427,27.9957,,
Logistic,12980,-2.38668,26.3388,,
Logistic,12981,-2.82017,25.9655,,
Logistic,12982,-2.7439,31.2098,,
Logistic,12983,-2.10199,23.1421,,
Logistic,12984,-2.17242,22.9737,,
Logistic,12985,-1.85788,20.3927,,
Logistic,12986,-2.07648,13.476,,
Logistic,12987,-1.54104,17.9883,,
Logistic,12988,-2.02473,16.6083,,
Logistic,12989,-2.16204,18.5351,,
Logistic,12990,-2.12138,18.3536,,
Logistic,12991,-1.41758,17.8009,,
Logistic,12992,-2.18929,20.6378,,
Logistic,12993,-2.33254,21.8128,,
Logistic,12994,-1.95196,19.1623,,
Logistic,12995,-2.00669,22.845,,
Logistic,12996,-1.88255,22.8161,,
Logistic,12997,-1.93851,21.535,,
Logistic,12998,-1.85816,21.0813,,
Logistic,12999,-2.58991,30.7219,,
Logistic,13000,-2.7582,31.9448,,
Logistic,13001,-2.21363,25.1849,,
Logistic,13002,-3.00848,22.8218,,
Logistic,13003,-1.80605,23.4156,,
Logistic,13004,-2.02407,26.5242,,
Logistic,13005,-2.9125,30.6697,,
Logistic,13006,-1.85776,28.1134,,
Logistic,13007,-2.86665,23.9556,,
Logistic,13008,-1.87028,22.6232,,
Logistic,13009,-2.46812,29.2904,,
Logistic,13010,-2.42453,31.396,,
Logistic,13011,-1.47306,15.7619,,
Logistic,13012,-2.30433,14.8697,,
Logistic,13013,-2.06601,15.6804,,
Logistic,13014,-1.89041,15.8244,,
Logistic,13015,-0.926731,16.3767,,
Logistic,13016,-0.816329,16.1026,,
Logistic,13017,-1.2057,14.6865,,
Logistic,13018,-1.57757,17.2186,,
Logistic,13019,-1.88625,19.9981,,
Logistic,13020,-2.71749,35.6184,,
Logistic,13021,-2.79834,28.1767,,
Logistic,13022,-1.83249,27.6926,,
Logistic,13023,-1.78535,26.8824,,
Logistic,13024,-2.07009,25.5666,,
Logistic,13025,-2.02658,27.2401,,
Logistic,13026,-2.17421,23.496,,
Logistic,13027,-1.80041,22.1945,,
Logistic,13028,-2.37321,27.3347,,
Logistic,13029,-2.28467,30.1184,,
Logistic,13030,-2.42364,30.2914,,
Logistic,13031,-2.79528,30.469,,
Logistic,13032,-2.37522,27.9714,,
Logistic,13033,-1.94931,22.0105,,
Logistic,13034,-1.63445,20.0023,,
Logistic,13035,-1.1789,13.9849,,
Logistic,13036,-1.36784,17.8051,,
Logistic,13037,-1.78055,18.7773,,
Logistic,13038,-1.64252,20.4342,,
Logistic,13039,-2.17401,23.7159,,
Logistic,13040,-2.57666,30.7352,,
Logistic,13041,-2.70305,28.5557,,
Logistic,13042,-2.13918,23.8371,,
Logistic,13043,-2.67408,33.8843,,
Logistic,13044,-2.04778,23.2207,,
Logistic,13045,-2.49627,23.3458,,
Logistic,13046,-2.77117,37.6908,,
Logistic,13047,-3.6141,38.1489,,
Logistic,13048,-3.6141,38.1489,,
Logistic,13049,-3.28352,38.313,,
Logistic,13050,-3.3854,37.4227,,
Logistic,13051,-3.33868,35.2384,,
Logistic,13052,-3.07126,35.5494,,
Logistic,13053,-2.91487,32.8083,,
Logistic,13054,-2.89972,34.7289,,
Logistic,13055,-2.24104,25.2959,,
Logistic,13056,-2.39319,24.1081,,
Logistic,13057,-2.0224,24.3168,,
Logistic,13058,-1.84136,24.8707,,
Logistic,13059,-2.47066,28.2024,,
Logistic,13060,-2.39807,28.5508,,
Logistic,13061,-2.82199,30.7898,,
Logistic,13062,-2.9544,36.8519,,
Logistic,13063,-2.82698,37.5251,,
Logistic,13064,-3.08737,38.6382,,
Logistic,13065,-2.41515,32.5154,,
Logistic,13066,-2.40414,32.5534,,
Logistic,13067,-2.39493,30.862,,
Logistic,13068,-2.2752,23.7133,,
Logistic,13069,-2.16374,24.6895,,
Logistic,13070,-2.82908,31.4838,,
Logistic,13071,-2.3695,25.9644,,
Logistic,13072,-1.34778,19.3381,,
Logistic,13073,-0.897352,15.0065,,
Logistic,13074,-0.902319,19.4142,,
Logistic,13075,-1.63536,12.2321,,
Logistic,13076,-1.52491,13.425,,
Logistic,13077,-1.22885,13.5341,,
Logistic,13078,-1.66306,13.2101,,
Logistic,13079,-1.81221,13.7122,,
Logistic,13080,-1.04371,15.0086,,
Logistic,13081,-1.25747,14.2547,,
Logistic,13082,-1.56975,19.5567,,
Logistic,13083,-2.43562,28.6331,,
Logistic,13084,-2.48982,30.4983,,
Logistic,13085,-1.47068,16.9007,,
Logistic,13086,-1.3523,19.8836,,
Logistic,13087,-2.41943,27.9994,,
Logistic,13088,-2.79674,36.2496,,
Logistic,13089,-3.5863,38.127,,
Logistic,13090,-3.70024,35.4909,,
Logistic,13091,-3.58044,31.0854,,
Logistic,13092,-3.73491,28.4901,,
Logistic,13093,-3.42463,39.8936,,
Logistic,13094,-3.1474,39.0205,,
Logistic,13095,-3.20169,36.5526,,
Logistic,13096,-2.60029,29.7897,,
Logistic,13097,-1.91917,31.9797,,
Logistic,13098,-1.50373,16.0211,,
Logistic,13099,-1.25614,16.1228,,
Logistic,13100,-1.16855,18.6731,,
Logistic,13101,-1.62347,19.8605,,
Logistic,13102,-2.10098,23.499,,
Logistic,13103,-2.06768,29.0394,,
Logistic,13104,-2.33447,22.0506,,
Logistic,13105,-1.91412,22.5943,,
Logistic,13106,-1.08667,26.6088,,
Logistic,13107,-2.53834,20.1713,,
Logistic,13108,-2.47709,22.2116,,
Logistic,13109,-2.35969,23.9004,,
Logistic,13110,-0.927444,18.5654,,
Logistic,13111,-0.877738,18.6882,,
Logistic,13112,-0.9967,11.4874,,
Logistic,13113,-1.50136,11.8034,,
Logistic,13114,-0.746007,13.4875,,
Logistic,13115,-1.77258,18.4163,,
Logistic,13116,-2.25361,29.8803,,
Logistic,13117,-2.44152,28.7445,,
Logistic,13118,-2.86148,24.3835,,
Logistic,13119,-2.92509,23.2978,,
Logistic,13120,-2.09716,25.3557,,
Logistic,13121,-2.55082,23.9353,,
Logistic,13122,-1.97941,25.7625,,
Logistic,13123,-1.40586,21.7635,,
Logistic,13124,-1.47755,20.4508,,
Logistic,13125,-1.32735,21.9115,,
Logistic,13126,-1.54019,20.0695,,
Logistic,13127,-1.24377,17.4852,,
Logistic,13128,-2.11862,14.6469,,
Logistic,13129,-1.87398,29.6086,,
Logistic,13130,-2.14724,29.9794,,
Logistic,13131,-2.4202,26.5905,,
Logistic,13132,-2.29583,25.7513,,
Logistic,13133,-2.62866,29.1941,,
Logistic,13134,-2.58829,30.3782,,
Logistic,13135,-2.70747,29.5255,,
Logistic,13136,-2.84809,27.8868,,
Logistic,13137,-2.8476,29.145,,
Logistic,13138,-2.38622,26.2008,,
Logistic,13139,-3.56043,38.7,,
Logistic,13140,-2.92245,38.4998,,
Logistic,13141,-2.80244,33.2635,,
Logistic,13142,-2.97439,29.6352,,
Logistic,13143,-2.0648,28.5058,,
Logistic,13144,-1.94865,16.1423,,
Logistic,13145,-1.83594,16.1039,,
Logistic,13146,-1.83329,15.354,,
Logistic,13147,-1.80741,30.6181,,
Logistic,13148,-1.64151,27.2804,,
Logistic,13149,-2.33186,26.8286,,
Logistic,13150,-1.91016,21.476,,
Logistic,13151,-1.67914,21.4908,,
Logistic,13152,-1.94333,20.1571,,
Logistic,13153,-2.23713,20.7203,,
Logistic,13154,-1.56148,18.1706,,
Logistic,13155,-1.77438,25.2109,,
Logistic,13156,-2.74478,33.1882,,
Logistic,13157,-2.45758,29.6708,,
Logistic,13158,-2.49943,27.0619,,
Logistic,13159,-2.53586,25.0877,,
Logistic,13160,-2.51979,32.1692,,
Logistic,13161,-3.10664,32.0483,,
Logistic,13162,-3.036,30.0242,,
Logistic,13163,-3.05229,30.1731,,
Logistic,13164,-3.0713,30.9991,,
Logistic,13165,-2.59861,26.9393,,
Logistic,13166,-2.54059,24.0716,,
Logistic,13167,-2.04374,26.7155,,
Logistic,13168,-2.24359,25.3541,,
Logistic,13169,-2.22074,22.736,,
Logistic,13170,-2.40387,24.521,,
Logistic,13171,-0.730826,14.3413,,
Logistic,13172,-0.810529,14.2316,,
Logistic,13173,-1.28653,13.7695,,
Logistic,13174,-2.07945,17.8391,,
Logistic,13175,-1.94308,18.0629,,
Logistic,13176,-0.80588,13.3317,,
Logistic,13177,-2.00199,20.0017,,
Logistic,13178,-2.61297,23.0802,,
Logistic,13179,-2.27701,26.7788,,
Logistic,13180,-2.2287,23.6374,,
Logistic,13181,-2.13227,23.7661,,
Logistic,13182,-2.36739,23.9065,,
Logistic,13183,-2.00058,20.8346,,
Logistic,13184,-1.97939,21.522,,
Logistic,13185,-2.53377,29.8602,,
Logistic,13186,-2.47151,29.587,,
Logistic,13187,-3.10016,33.4998,,
Logistic,13188,-2.34679,32.4412,,
Logistic,13189,-2.68654,36.4572,,
Logistic,13190,-3.75816,35.6812,,
Logistic,13191,-3.71342,36.2227,,
Logistic,13192,-3.71851,37.9416,,
Logistic,13193,-3.65495,38.8935,,
Logistic,13194,-2.85038,34.1476,,
Logistic,13195,-2.87545,34.0912,,
Logistic,13196,-3.11491,30.8997,,
Logistic,13197,-3.08083,31.5055,,
Logistic,13198,-3.31321,34.4049,,
Logistic,13199,-3.72954,34.9176,,
Logistic,13200,-2.37665,34.9918,,
Logistic,13201,-2.70488,24.2959,,
Logistic,13202,-2.41904,24.3595,,
Logistic,13203,-1.08982,16.4594,,
Logistic,13204,-1.30187,16.6481,,
Logistic,13205,-1.65894,18.9073,,
Logistic,13206,-1.41278,18.8711,,
Logistic,13207,-1.3516,18.2641,,
Logistic,13208,-1.53327,18.5058,,
Logistic,13209,-1.91166,22.6465,,
Logistic,13210,-2.25939,26.8094,,
Logistic,13211,-2.77754,28.2457,,
Logistic,13212,-2.81217,35.2546,,
Logistic,13213,-2.82829,37.4516,,
Logistic,13214,-2.82892,37.3671,,
Logistic,13215,-3.14817,35.7561,,
Logistic,13216,-2.59999,27.9832,,
Logistic,13217,-2.61089,29.5432,,
Logistic,13218,-1.17937,19.0275,,
Logistic,13219,-2.64616,25.887,,
Logistic,13220,-3.17469,30.5527,,
Logistic,13221,-2.25643,36.2881,,
Logistic,13222,-2.42223,35.4779,,
Logistic,13223,-2.55124,32.9935,,
Logistic,13224,-2.07945,29.7,,
Logistic,13225,-3.00813,32.3938,,
Logistic,13226,-3.39008,35.4906,,
Logistic,13227,-3.25459,32.9862,,
Logistic,13228,-3.38456,37.7578,,
Logistic,13229,-3.46397,36.7423,,
Logistic,13230,-3.31082,38.1706,,
Logistic,13231,-1.72705,25.3193,,
Logistic,13232,-1.75495,24.4211,,
Logistic,13233,-2.08258,23.5064,,
Logistic,13234,-1.87719,21.926,,
Logistic,13235,-1.57777,20.0311,,
Logistic,13236,-3.09955,33.2613,,
Logistic,13237,-3.04278,36.8956,,
Logistic,13238,-3.14988,38.9355,,
Logistic,13239,-3.23719,39.4376,,
Logistic,13240,-3.23719,39.4376,,
Logistic,13241,-3.23719,39.4376,,
Logistic,13242,-3.57827,37.4789,,
Logistic,13243,-3.51656,35.7816,,
Logistic,13244,-3.43405,36.8788,,
Logistic,13245,-3.52145,37.4013,,
Logistic,13246,-3.61451,36.0917,,
Logistic,13247,-3.9252,37.4762,,
Logistic,13248,-3.99846,36.8057,,
Logistic,13249,-4.19224,34.3195,,
Logistic,13250,-4.20802,31.4646,,
Logistic,13251,-4.20066,31.6985,,
Logistic,13252,-4.2125,31.9177,,
Logistic,13253,-4.46913,30.9858,,
Logistic,13254,-4.47199,31.0944,,
Logistic,13255,-4.54955,31.1065,,
Logistic,13256,-4.42245,31.9785,,
Logistic,13257,-4.07996,33.3086,,
Logistic,13258,-4.34185,32.6665,,
Logistic,13259,-4.18727,32.3288,,
Logistic,13260,-3.93656,37.1867,,
Logistic,13261,-4.08437,38.486,,
Logistic,13262,-4.08437,38.486,,
Logistic,13263,-4.04833,36.9342,,
Logistic,13264,-4.17765,36.5936,,
Logistic,13265,-4.19481,35.9393,,
Logistic,13266,-4.34618,37.2233,,
Logistic,13267,-4.38203,35.7812,,
Logistic,13268,-4.18773,37.2674,,
Logistic,13269,-4.32415,36.7453,,
Logistic,13270,-4.51845,38.5909,,
Logistic,13271,-4.73135,40.883,,
Logistic,13272,-4.85319,41.1558,,
Logistic,13273,-4.8006,39.906,,
Logistic,13274,-4.76153,39.326,,
Logistic,13275,-4.59868,38.6738,,
Logistic,13276,-4.65755,39.9613,,
Logistic,13277,-4.53756,40.631,,
Logistic,13278,-4.53756,40.631,,
Logistic,13279,-4.53756,40.631,,
Logistic,13280,-4.41604,41.0312,,
Logistic,13281,-4.41604,41.0312,,
Logistic,13282,-4.19263,38.3853,,
Logistic,13283,-3.77424,36.6272,,
Logistic,13284,-3.88793,35.2196,,
Logistic,13285,-3.50321,36.055,,
Logistic,13286,-3.32981,29.2696,,
Logistic,13287,-3.21328,25.4119,,
Logistic,13288,-2.9544,25.801,,
Logistic,13289,-3.01854,26.6962,,
Logistic,13290,-3.47547,33.6048,,
Logistic,13291,-2.09647,26.5984,,
Logistic,13292,-2.42067,27.3911,,
Logistic,13293,-2.37806,26.626,,
Logistic,13294,-2.26567,19.5945,,
Logistic,13295,-2.24401,19.2926,,
Logistic,13296,-1.93326,20.6447,,
Logistic,13297,-1.99035,22.6723,,
Logistic,13298,-2.18614,21.628,,
Logistic,13299,-2.43712,33.0768,,
Logistic,13300,-2.4289,20.5658,,
Logistic,13301,-2.03802,33.9124,,
Logistic,13302,-2.18656,34.2891,,
Logistic,13303,-2.11029,29.7471,,
Logistic,13304,-2.52227,26.7944,,
Logistic,13305,-3.03063,23.7424,,
Logistic,13306,-2.38516,21.8424,,
Logistic,13307,-2.27235,22.1664,,
Logistic,13308,-1.00466,16.347,,
Logistic,13309,-1.73882,14.9862,,
Logistic,13310,-1.68916,15.2766,,
Logistic,13311,-1.23416,11.8775,,
Logistic,13312,-1.00918,10.4885,,
Logistic,13313,-0.944819,9.99829,,
Logistic,13314,-1.48276,16.788,,
Logistic,13315,-1.36671,11.8583,,
Logistic,13316,-0.929668,13.847,,
Logistic,13317,-1.04535,14.3654,,
Logistic,13318,-1.56889,14.6442,,
Logistic,13319,-2.25205,25.9256,,
Logistic,13320,-2.77369,31.5624,,
Logistic,13321,-2.80176,35.5189,,
Logistic,13322,-1.98066,27.0547,,
Logistic,13323,-2.60368,29.3215,,
Logistic,13324,-2.44345,29.499,,
Logistic,13325,-2.82909,29.497,,
Logistic,13326,-2.70065,31.0024,,
Logistic,13327,-3.13146,35.8871,,
Logistic,13328,-3.25417,36.5478,,
Logistic,13329,-2.57497,29.7132,,
Logistic,13330,-3.23245,35.8946,,
Logistic,13331,-3.11643,38.2144,,
Logistic,13332,-3.0927,35.753,,
Logistic,13333,-3.15883,36.9431,,
Logistic,13334,-3.35428,38.4312,,
Logistic,13335,-3.30415,39.1818,,
Logistic,13336,-3.51525,33.0242,,
Logistic,13337,-3.30633,34.4734,,
Logistic,13338,-3.1681,32.8543,,
Logistic,13339,-2.082,27.0361,,
Logistic,13340,-2.19386,34.4527,,
Logistic,13341,-2.21128,31.2134,,
Logistic,13342,-2.53639,26.2107,,
Logistic,13343,-2.87633,26.5318,,
Logistic,13344,-2.08208,30.67,,
Logistic,13345,-2.11661,27.1368,,
Logistic,13346,-1.7831,21.15,,
Logistic,13347,-1.73195,30.6404,,
Logistic,13348,-1.67354,31.2527,,
Logistic,13349,-1.72165,29.2549,,
Logistic,13350,-2.90671,31.2999,,
Logistic,13351,-3.13432,38.6068,,
Logistic,13352,-3.13938,38.8642,,
Logistic,13353,-3.3363,39.6837,,
Logistic,13354,-3.22196,38.2456,,
Logistic,13355,-3.22196,38.2456,,
Logistic,13356,-3.22196,38.2456,,
Logistic,13357,-3.07765,36.6148,,
Logistic,13358,-2.07916,36.3025,,
Logistic,13359,-2.06795,33.7563,,
