bmr,index,model_average,Logistic,LogLogistic,Probit,QuantalLinear,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",10077,7.948117133,22.19179162,29.47094849,28.51100199,12.11687444,30.86880725
"BMR = 10%: Added, BMR: 0.1",10078,16.04741352,20.370758,26.77511135,29.34237961,12.69185233,20.01512407
"BMR = 10%: Added, BMR: 0.1",10079,6.29941478,23.9728727,61.96303792,30.71425998,5.603272786,29.27976374
"BMR = 10%: Added, BMR: 0.1",10080,7.893819443,23.18693755,20.02925265,31.59053213,7.337683174,32.87245589
"BMR = 10%: Added, BMR: 0.1",10081,5.727100495,21.3183914,96.60353232,32.87391895,10.12345857,27.24092485
"BMR = 10%: Added, BMR: 0.1",10082,3.785599485,33.87556611,78.75798545,30.40320111,9.5891127,48.14043559
"BMR = 10%: Added, BMR: 0.1",10083,8.431106497,32.56873411,51.22202485,25.82213127,6.192007262,28.04381415
"BMR = 10%: Added, BMR: 0.1",10084,4.14346518,24.75568347,18.74407227,27.84875593,5.453051599,42.55348937
"BMR = 10%: Added, BMR: 0.1",10085,10.33911899,24.65355154,30.77396119,24.99669118,8.369257877,44.47429716
"BMR = 10%: Added, BMR: 0.1",10086,5.956411312,28.44586158,61.61777229,23.65767105,9.722308519,9.987061184
"BMR = 10%: Added, BMR: 0.1",10087,4.684513559,27.26068456,37.79877535,23.65767105,10.56729552,29.95919267
"BMR = 10%: Added, BMR: 0.1",10088,6.368387272,34.01339842,31.36561102,22.84430246,5.95232122,15.1353057
"BMR = 10%: Added, BMR: 0.1",10089,8.930119118,35.17913403,43.37710457,25.80836167,6.859781015,37.67617825
"BMR = 10%: Added, BMR: 0.1",10090,5.273611297,32.91731551,42.72681752,25.21709939,6.914365238,22.42543864
"BMR = 10%: Added, BMR: 0.1",10091,7.170271126,31.92143333,39.7425519,26.79896923,6.914365238,59.48123669
"BMR = 10%: Added, BMR: 0.1",10092,5.5439897,30.48923603,55.14606961,24.34865599,9.844964892,32.37819215
"BMR = 10%: Added, BMR: 0.1",10093,6.808166701,21.22285157,48.3797447,23.48156498,7.890579021,83.12622101
"BMR = 10%: Added, BMR: 0.1",10094,8.537326983,16.059339,40.33059343,25.61997889,5.787918059,30.02434795
"BMR = 10%: Added, BMR: 0.1",10095,7.808985378,22.65826046,30.29609083,24.78983125,7.477920691,42.26348277
"BMR = 10%: Added, BMR: 0.1",10096,8.204885175,18.943242,52.02963479,25.35672744,7.092370166,19.98256281
"BMR = 10%: Added, BMR: 0.1",10097,5.782865253,23.69772575,43.14012389,25.04373216,5.500034249,33.62978665
"BMR = 10%: Added, BMR: 0.1",10098,7.352169422,21.57092121,48.73935279,29.97792975,9.40161104,27.98207901
"BMR = 10%: Added, BMR: 0.1",10099,7.511967526,28.15033433,64.06529545,29.99533602,7.535796336,31.39112981
"BMR = 10%: Added, BMR: 0.1",10100,7.166819131,20.62409772,73.35653157,25.72198238,5.427450763,26.93060165
"BMR = 10%: Added, BMR: 0.1",10101,5.787544716,20.54241064,73.35653157,25.59920328,8.516616932,27.1006929
"BMR = 10%: Added, BMR: 0.1",10102,5.501840377,24.39102698,67.67727348,27.22888026,5.486684041,29.23652346
"BMR = 10%: Added, BMR: 0.1",10103,9.649309148,28.82943674,69.95053562,25.22242142,7.742214839,27.75407306
"BMR = 10%: Added, BMR: 0.1",10104,6.889206628,28.89498116,69.95053562,23.70531719,9.923309002,35.03484811
"BMR = 10%: Added, BMR: 0.1",10105,7.920221386,20.67009289,80.45143607,24.11797103,7.125194432,26.59756598
"BMR = 10%: Added, BMR: 0.1",10106,6.623544269,22.93530261,65.86354807,26.03445364,6.156628644,15.05014694
"BMR = 10%: Added, BMR: 0.1",10107,3.938792832,23.35559797,49.84795336,27.33774454,7.586413176,24.86819111
"BMR = 10%: Added, BMR: 0.1",10108,4.753773947,30.75444046,44.87020218,22.49172289,10.25817447,62.78439325
"BMR = 10%: Added, BMR: 0.1",10109,5.3243647,29.28523072,26.70178005,22.79972334,7.597849785,34.52687272
"BMR = 10%: Added, BMR: 0.1",10110,5.981947935,26.16957392,35.63200595,22.79972334,7.597849785,29.38860523
"BMR = 10%: Added, BMR: 0.1",10111,5.931452407,23.01618294,24.78118109,27.46375096,8.539129331,49.70644519
"BMR = 10%: Added, BMR: 0.1",10112,5.490505993,18.22750755,30.17245965,27.0715251,8.299868339,23.65553174
"BMR = 10%: Added, BMR: 0.1",10113,4.650142347,17.0339609,28.33168878,26.63824612,12.67922553,19.86543865
"BMR = 10%: Added, BMR: 0.1",10114,12.39840848,20.04469574,18.44328213,25.42188093,9.804834068,40.89081475
"BMR = 10%: Added, BMR: 0.1",10115,5.799803394,19.89088049,13.70458361,24.96570709,4.851108535,49.88079644
"BMR = 10%: Added, BMR: 0.1",10116,15.59942484,26.10841187,36.42560963,24.96570709,11.79037292,40.95012752
"BMR = 10%: Added, BMR: 0.1",10117,6.131396655,27.85085992,21.58214168,23.55178759,11.48790655,27.9759962
"BMR = 10%: Added, BMR: 0.1",10118,6.127229083,31.92645126,21.2673813,23.55178759,4.531086111,26.84582723
"BMR = 10%: Added, BMR: 0.1",10119,8.578390917,25.37917126,21.8489829,24.16353188,9.448682162,32.48136597
"BMR = 10%: Added, BMR: 0.1",10120,5.733728293,25.48161445,22.98238499,25.3840644,7.176132689,17.53835222
"BMR = 10%: Added, BMR: 0.1",10121,6.457164757,25.36539182,24.25907188,22.74072395,9.265100084,15.01232006
"BMR = 10%: Added, BMR: 0.1",10122,9.007403997,24.46446037,57.6167664,26.09292949,10.34530245,23.80410462
"BMR = 10%: Added, BMR: 0.1",10123,5.805690167,33.76604584,84.79504354,25.27801829,11.51070063,25.77154213
"BMR = 10%: Added, BMR: 0.1",10124,6.569496214,26.48981646,90.58485202,25.06068492,10.85284246,15.38943001
"BMR = 10%: Added, BMR: 0.1",10125,7.536766297,24.59908454,45.24609037,27.17845509,10.16855876,40.34207666
"BMR = 10%: Added, BMR: 0.1",10126,6.055331217,22.63546353,32.67283197,22.15494856,9.498781357,71.77346436
"BMR = 10%: Added, BMR: 0.1",10127,4.473001368,19.4573187,70.77915516,22.06102816,9.308747836,52.25809921
"BMR = 10%: Added, BMR: 0.1",10128,7.82305119,19.11304299,33.13722974,21.63893259,5.359698348,32.1716288
"BMR = 10%: Added, BMR: 0.1",10129,6.713102718,21.19073047,31.83627018,21.57487496,7.066084643,32.42694631
"BMR = 10%: Added, BMR: 0.1",10130,7.983778854,23.00726612,34.97582192,22.00423832,7.066084643,47.03970825
"BMR = 10%: Added, BMR: 0.1",10131,5.584277774,27.76992175,47.27250445,22.00423832,7.35042259,44.90052891
"BMR = 10%: Added, BMR: 0.1",10132,13.73628469,20.49817816,66.83065859,22.00423832,5.659194565,20.15784504
"BMR = 10%: Added, BMR: 0.1",10133,6.804826193,20.09929689,27.6276476,24.77945254,5.659194565,76.83488154
"BMR = 10%: Added, BMR: 0.1",10134,6.665281192,35.83229328,30.78271645,24.66118743,7.482795158,53.52725255
"BMR = 10%: Added, BMR: 0.1",10135,5.788724474,35.0300476,21.27442119,30.45203935,5.17247622,32.46117839
"BMR = 10%: Added, BMR: 0.1",10136,7.527003985,36.93262887,48.51121554,28.31267746,5.374445782,14.41530676
"BMR = 10%: Added, BMR: 0.1",10137,9.231416114,36.93262887,49.41813127,28.97057693,10.71287406,29.61575249
"BMR = 10%: Added, BMR: 0.1",10138,6.743288394,35.72549458,52.85984676,30.93092573,10.47294305,9.948438723
"BMR = 10%: Added, BMR: 0.1",10139,9.736943703,36.50625565,30.34605386,30.52176754,3.954558242,14.39577291
"BMR = 10%: Added, BMR: 0.1",10140,8.694077165,36.50625565,29.59610403,30.90686595,6.22620549,19.34963451
"BMR = 10%: Added, BMR: 0.1",10141,7.565440366,35.01585613,29.08640474,25.18710529,6.373680234,36.42973824
"BMR = 10%: Added, BMR: 0.1",10142,6.319118556,35.01585613,18.70684124,25.18710529,3.915759184,24.65464168
"BMR = 10%: Added, BMR: 0.1",10143,4.956727339,35.01585613,43.28465112,25.18710529,4.756129147,16.50258241
"BMR = 10%: Added, BMR: 0.1",10144,12.65419359,35.01585613,22.86515824,24.88553951,7.787536522,17.33934782
"BMR = 10%: Added, BMR: 0.1",10145,6.12934564,33.8366549,30.30249696,24.88553951,13.05000149,9.458887717
"BMR = 10%: Added, BMR: 0.1",10146,11.14312419,35.24677458,33.49362541,24.88553951,11.8455423,7.451936442
"BMR = 10%: Added, BMR: 0.1",10147,6.374699941,35.24677458,46.76425153,24.88553951,3.768260104,17.46614875
"BMR = 10%: Added, BMR: 0.1",10148,6.060849194,35.24677458,42.0865909,25.20043923,7.459886339,15.68273037
"BMR = 10%: Added, BMR: 0.1",10149,8.674189719,35.24677458,30.55115141,25.20043923,9.615754258,31.5708821
"BMR = 10%: Added, BMR: 0.1",10150,9.994475358,35.24677458,34.50729789,25.11321446,11.68405777,22.35988345
"BMR = 10%: Added, BMR: 0.1",10151,8.111177439,34.50109789,38.08444946,26.29165465,11.39390955,13.64156873
"BMR = 10%: Added, BMR: 0.1",10152,10.13693048,34.50198891,65.09124657,27.48446604,5.358381955,13.47478972
"BMR = 10%: Added, BMR: 0.1",10153,7.220041194,34.24300798,29.62011313,26.18232588,6.54460965,34.43186196
"BMR = 10%: Added, BMR: 0.1",10154,5.611291862,22.10110946,33.30724193,24.73129874,5.82356546,51.62686219
"BMR = 10%: Added, BMR: 0.1",10155,8.571363143,24.81429264,25.6097445,23.05152568,6.531517393,45.09582615
"BMR = 10%: Added, BMR: 0.1",10156,5.825014379,25.69828329,22.85852342,23.40407605,7.371333663,46.01312758
"BMR = 10%: Added, BMR: 0.1",10157,7.032515606,27.05605066,41.01613029,31.92785692,8.981326593,26.26362535
"BMR = 10%: Added, BMR: 0.1",10158,6.334436188,20.29551312,52.62532274,30.89582929,10.66954773,36.27839643
"BMR = 10%: Added, BMR: 0.1",10159,7.358758787,22.11687741,55.03367958,25.86788295,10.00620364,24.24655516
"BMR = 10%: Added, BMR: 0.1",10160,7.079325845,14.57364128,55.03367958,25.52023305,7.120953433,34.17485296
"BMR = 10%: Added, BMR: 0.1",10161,7.125889692,19.13548305,28.68836996,27.74278763,4.580390779,26.39258093
"BMR = 10%: Added, BMR: 0.1",10162,5.814891215,31.31925379,33.64340546,25.9128559,5.016633945,15.34144219
"BMR = 10%: Added, BMR: 0.1",10163,7.662714585,14.81466809,30.40695883,26.43462395,9.553984636,29.92052757
"BMR = 10%: Added, BMR: 0.1",10164,5.39595762,15.44707631,25.83388312,26.43462395,9.676775076,18.34834449
"BMR = 10%: Added, BMR: 0.1",10165,11.22644302,15.07338094,15.31134769,26.43462395,4.715887137,28.63998275
"BMR = 10%: Added, BMR: 0.1",10166,6.749134652,15.03151268,18.54264777,27.2284821,4.852239764,24.70650297
"BMR = 10%: Added, BMR: 0.1",10167,6.566745988,26.00478851,24.34931304,25.89863834,6.251258014,29.74397635
"BMR = 10%: Added, BMR: 0.1",10168,5.944103968,27.79354653,44.11690862,24.94779618,7.097839695,16.34202261
"BMR = 10%: Added, BMR: 0.1",10169,8.266694585,28.19618014,42.90249895,27.08222499,7.115231277,33.93231766
"BMR = 10%: Added, BMR: 0.1",10170,10.5259497,24.96293788,40.83543359,29.27965332,5.407705565,29.6536176
"BMR = 10%: Added, BMR: 0.1",10171,10.8362227,28.44678607,43.39813392,28.03128868,5.09775933,30.89637076
"BMR = 10%: Added, BMR: 0.1",10172,8.348959277,29.85972956,52.71934697,33.69482624,7.363303474,32.47022989
"BMR = 10%: Added, BMR: 0.1",10173,6.916101207,29.1291237,56.89826248,30.23897525,7.824350883,16.03839145
"BMR = 10%: Added, BMR: 0.1",10174,8.695333397,30.42013649,29.41960045,26.1210179,5.748572972,29.8508987
"BMR = 10%: Added, BMR: 0.1",10175,7.341389158,31.63200418,32.18616066,25.86696979,8.836120728,38.71076141
"BMR = 10%: Added, BMR: 0.1",10176,7.402469921,31.73677973,48.8732668,25.33421532,5.352387045,43.34988404
"BMR = 10%: Added, BMR: 0.1",10177,6.420604868,25.30910378,28.64351775,27.22913272,5.59494642,35.55610265
"BMR = 10%: Added, BMR: 0.1",10178,6.903893628,26.50582021,35.79093968,25.95617742,11.01723535,23.16146858
"BMR = 10%: Added, BMR: 0.1",10179,7.589332688,21.90545097,37.23120771,22.38910851,7.65794431,36.37725334
"BMR = 10%: Added, BMR: 0.1",10180,6.590031353,21.90545097,43.54431812,22.99483212,8.269353469,25.41717321
"BMR = 10%: Added, BMR: 0.1",10181,12.91279151,21.90545097,39.11612791,21.97357232,8.570488288,78.70735121
"BMR = 10%: Added, BMR: 0.1",10182,7.722059405,22.83844555,30.62259522,21.94399771,5.276974512,75.88292795
"BMR = 10%: Added, BMR: 0.1",10183,9.368756095,23.71214866,51.83179437,23.14055343,8.900057306,19.47447392
"BMR = 10%: Added, BMR: 0.1",10184,5.661710599,25.48286249,22.99001602,21.78151812,7.968979545,18.17252548
"BMR = 10%: Added, BMR: 0.1",10185,7.774230908,18.65032425,13.14810921,21.78151812,6.673452755,33.30092673
"BMR = 10%: Added, BMR: 0.1",10186,10.01567576,22.60099742,13.18043976,21.78151812,5.517874446,33.69919873
"BMR = 10%: Added, BMR: 0.1",10187,8.201745461,22.8868212,6.638739913,21.78151812,8.248694039,20.38517687
"BMR = 10%: Added, BMR: 0.1",10188,7.068036343,28.79070896,19.33589413,21.78151812,6.280894775,25.20067209
"BMR = 10%: Added, BMR: 0.1",10189,10.93798339,32.15643715,25.16156729,21.91318344,5.802044586,25.74433112
"BMR = 10%: Added, BMR: 0.1",10190,12.54794187,23.58071376,20.63952918,24.48178035,9.237312873,31.01347382
"BMR = 10%: Added, BMR: 0.1",10191,6.387916609,25.51852736,18.53085337,25.04844495,9.481881869,26.2867013
"BMR = 10%: Added, BMR: 0.1",10192,8.18558692,23.25584263,11.95711073,26.25711741,8.993757674,13.49401974
"BMR = 10%: Added, BMR: 0.1",10193,7.635252603,18.70469487,16.33914315,25.87842006,8.993757674,20.1665092
"BMR = 10%: Added, BMR: 0.1",10194,5.538279827,19.53810395,35.79431931,25.74935593,9.437464746,21.84076772
"BMR = 10%: Added, BMR: 0.1",10195,4.933465297,22.31977234,33.3993825,25.41951943,10.29492615,37.21973386
"BMR = 10%: Added, BMR: 0.1",10196,6.2660104,24.35381073,26.73968214,22.14699043,4.110172231,57.88761929
"BMR = 10%: Added, BMR: 0.1",10197,6.565070086,21.79240777,11.60988968,24.03434695,12.79161151,67.96090847
"BMR = 10%: Added, BMR: 0.1",10198,6.485331436,20.60202045,4.165776849,28.01312405,9.164393284,30.81250092
"BMR = 10%: Added, BMR: 0.1",10199,9.543377141,21.43033614,12.40299576,25.15360351,9.535724702,32.81064494
"BMR = 10%: Added, BMR: 0.1",10200,6.364735865,21.80067592,5.902680483,24.02398976,5.821584728,48.6788046
"BMR = 10%: Added, BMR: 0.1",10201,6.253588893,20.79493218,5.406007153,29.70130305,8.811632635,43.61525483
"BMR = 10%: Added, BMR: 0.1",10202,6.475765564,25.70813707,4.269041991,24.5186703,9.80398693,26.37662393
"BMR = 10%: Added, BMR: 0.1",10203,9.305386891,21.49794129,6.657162253,26.27969972,6.665281192,27.88784464
"BMR = 10%: Added, BMR: 0.1",10204,10.00955325,23.89513614,13.46252569,24.74183093,8.854192541,38.17513591
"BMR = 10%: Added, BMR: 0.1",10205,8.351349325,24.11690616,26.04815107,24.67142972,6.808166701,38.28953157
"BMR = 10%: Added, BMR: 0.1",10206,8.143769995,26.06457397,14.2308419,26.15334184,6.808166701,50.57376872
"BMR = 10%: Added, BMR: 0.1",10207,4.800017451,37.55834485,25.02369388,25.60454825,6.808166701,59.02282262
"BMR = 10%: Added, BMR: 0.1",10208,4.866090169,35.17731234,34.52049114,26.60835146,9.637844312,36.85217771
"BMR = 10%: Added, BMR: 0.1",10209,6.818695402,40.16952794,21.57871666,24.53577734,5.730895234,31.43406611
"BMR = 10%: Added, BMR: 0.1",10210,9.611375835,25.15546547,25.71161071,23.23768144,5.068004658,32.23424024
"BMR = 10%: Added, BMR: 0.1",10211,4.802131323,22.46865372,44.44230475,24.74859487,8.60401872,34.75671222
"BMR = 10%: Added, BMR: 0.1",10212,8.309216329,23.95989272,47.04750369,23.1449152,6.608583784,67.89266442
"BMR = 10%: Added, BMR: 0.1",10213,7.612875721,25.59748052,31.90048421,24.00183555,6.362324,48.21091774
"BMR = 10%: Added, BMR: 0.1",10214,6.881259968,21.63644921,56.24558325,26.71065418,6.362324,49.3801975
"BMR = 10%: Added, BMR: 0.1",10215,9.528884591,23.01151525,46.31370259,27.68676061,7.458835254,63.55223789
"BMR = 10%: Added, BMR: 0.1",10216,9.337621991,21.45952106,30.26630707,28.89381825,6.319398799,107.2495869
"BMR = 10%: Added, BMR: 0.1",10217,7.98926188,29.68567488,60.47006899,28.34753257,7.16598809,73.68185367
"BMR = 10%: Added, BMR: 0.1",10218,5.622426478,19.27829995,34.84848539,31.80476985,8.04109006,61.36785951
"BMR = 10%: Added, BMR: 0.1",10219,10.00620364,20.40560734,43.55186584,36.72957506,7.651329733,87.26980811
"BMR = 10%: Added, BMR: 0.1",10220,9.514948259,18.89091588,32.49041746,32.1989562,5.252843828,83.99011349
"BMR = 10%: Added, BMR: 0.1",10221,6.343929921,26.35521173,24.20562902,31.15805712,8.491582461,63.07324339
"BMR = 10%: Added, BMR: 0.1",10222,10.25052943,18.43565638,27.46967291,32.56424628,5.145145676,55.63755788
"BMR = 10%: Added, BMR: 0.1",10223,5.18987693,19.47720753,27.5291119,31.19201255,6.969544703,96.7407647
"BMR = 10%: Added, BMR: 0.1",10224,7.356334781,24.08572912,28.28281592,35.06461631,5.918154705,85.3343543
"BMR = 10%: Added, BMR: 0.1",10225,5.292697799,20.4837168,30.69283938,23.83363112,6.094785535,54.86167371
"BMR = 10%: Added, BMR: 0.1",10226,5.493486499,23.97072668,29.22188743,23.68503535,7.800249896,97.97240933
"BMR = 10%: Added, BMR: 0.1",10227,10.35590503,23.59859292,14.31410338,24.14468977,8.85543717,25.32608764
"BMR = 10%: Added, BMR: 0.1",10228,7.406136221,24.96494912,25.08542006,26.19870785,5.389912444,28.6396057
"BMR = 10%: Added, BMR: 0.1",10229,8.629055691,21.28279185,30.78828798,25.60299919,8.577204809,22.50020411
"BMR = 10%: Added, BMR: 0.1",10230,12.20668073,23.83550918,69.6124725,26.26023589,9.266874789,19.58349319
"BMR = 10%: Added, BMR: 0.1",10231,7.494152376,25.0239564,53.20760619,26.26023589,13.1427524,35.69762339
"BMR = 10%: Added, BMR: 0.1",10232,5.234096256,23.93547801,39.0535638,26.26023589,13.1427524,31.27608123
"BMR = 10%: Added, BMR: 0.1",10233,6.804196568,24.78698662,69.81017844,26.46489045,6.249419543,33.08123178
"BMR = 10%: Added, BMR: 0.1",10234,7.939250273,23.77795597,69.81017844,28.26970914,6.402735648,8.528593855
"BMR = 10%: Added, BMR: 0.1",10235,10.61278784,22.91136614,69.81017844,27.10335935,9.210227121,38.07410149
"BMR = 10%: Added, BMR: 0.1",10236,5.214850397,26.49323756,98.7418336,27.27256704,5.967700766,57.33351843
"BMR = 10%: Added, BMR: 0.1",10237,7.647784228,18.01076169,84.5183052,25.16677938,6.541315353,32.69276549
"BMR = 10%: Added, BMR: 0.1",10238,6.39061305,25.95992762,81.46703464,27.64677372,7.020218921,26.52792057
"BMR = 10%: Added, BMR: 0.1",10239,11.46478661,26.71374322,61.50101992,29.96931049,9.273801763,21.38437698
"BMR = 10%: Added, BMR: 0.1",10240,4.446356426,17.59382012,61.50101992,31.13673458,10.04809889,34.05050658
"BMR = 10%: Added, BMR: 0.1",10241,10.62949672,18.8674756,64.80968396,29.45292479,8.380863407,46.79039223
"BMR = 10%: Added, BMR: 0.1",10242,7.287248368,23.98468651,51.48788105,28.56765778,5.017582959,52.57559228
"BMR = 10%: Added, BMR: 0.1",10243,5.872246334,20.13226116,92.41129655,28.56765778,7.167013728,54.65452603
"BMR = 10%: Added, BMR: 0.1",10244,7.196639934,23.5490825,135.0461405,28.56765778,7.330883833,43.80386313
"BMR = 10%: Added, BMR: 0.1",10245,7.820424108,31.47996422,98.40362543,27.48769343,10.02391489,47.4409551
"BMR = 10%: Added, BMR: 0.1",10246,8.734549975,33.40741345,75.6715811,27.48769343,5.878093413,35.84623887
"BMR = 10%: Added, BMR: 0.1",10247,7.928405412,22.63449151,94.26513731,27.1796358,6.57139683,18.58921883
"BMR = 10%: Added, BMR: 0.1",10248,9.308023555,24.02542137,87.98753653,22.08159928,8.74243214,18.24212956
"BMR = 10%: Added, BMR: 0.1",10249,5.603508077,24.91928037,67.22573227,23.32278949,4.814816705,55.63191513
"BMR = 10%: Added, BMR: 0.1",10250,7.718026208,16.29958145,64.92169239,24.21496501,4.791292975,32.98740033
"BMR = 10%: Added, BMR: 0.1",10251,4.75996292,16.36275484,37.97682594,24.25866073,7.203668089,33.03324553
"BMR = 10%: Added, BMR: 0.1",10252,7.964652289,19.96062119,32.69195425,27.39254903,7.511967526,35.57660619
"BMR = 10%: Added, BMR: 0.1",10253,8.272466272,24.24615602,29.43764904,26.4356671,5.561446228,35.17046045
"BMR = 10%: Added, BMR: 0.1",10254,7.020992771,22.91827668,27.80302277,26.72355763,4.760043129,41.71453713
"BMR = 10%: Added, BMR: 0.1",10255,6.319233677,32.32071069,38.45172789,29.56662134,6.785830449,60.91676747
"BMR = 10%: Added, BMR: 0.1",10256,7.893279551,18.90399282,26.81777863,29.0808945,7.31089432,46.10592749
"BMR = 10%: Added, BMR: 0.1",10257,4.865246497,27.4841489,34.45446257,28.82614875,5.387460259,42.84688731
"BMR = 10%: Added, BMR: 0.1",10258,5.561888465,25.48736226,37.95313908,25.89753013,8.529721069,18.5047852
"BMR = 10%: Added, BMR: 0.1",10259,6.054728141,22.91051217,35.73864183,25.89753013,7.223061184,45.60089937
"BMR = 10%: Added, BMR: 0.1",10260,8.805701052,27.01884204,58.20775533,25.89753013,5.712669273,25.07915779
"BMR = 10%: Added, BMR: 0.1",10261,9.040449795,22.1038555,44.53194489,27.34953184,7.98926188,47.88057194
"BMR = 10%: Added, BMR: 0.1",10262,7.28939709,24.03928296,31.06244413,26.89573505,4.790435825,49.25930122
"BMR = 10%: Added, BMR: 0.1",10263,5.184062854,28.27492628,40.02138666,25.98197561,4.904939634,24.64502124
"BMR = 10%: Added, BMR: 0.1",10264,8.222806802,32.27461906,69.42024068,28.46885345,6.15087855,30.54075022
"BMR = 10%: Added, BMR: 0.1",10265,6.158286352,17.87623562,69.32223295,27.08124624,7.139569119,37.83942779
"BMR = 10%: Added, BMR: 0.1",10266,5.750009095,28.00145087,38.08355687,26.42510688,8.062850186,25.11594825
"BMR = 10%: Added, BMR: 0.1",10267,11.05222061,16.82129053,37.24659622,28.86719674,7.499073814,35.56903653
"BMR = 10%: Added, BMR: 0.1",10268,8.844335815,21.34919333,25.76825508,25.65838005,8.848534585,24.25883729
"BMR = 10%: Added, BMR: 0.1",10269,4.411931623,17.11700451,33.46856361,25.65838005,8.846419202,20.57987534
